Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000066,Basildon,E02004424,Basildon001,330000,6500,1200
E07000066,Basildon,E02004425,Basildon002,279995,4000,940
E07000066,Basildon,E02004426,Basildon003,250000,2500,980
E07000066,Basildon,E02004427,Basildon004,260000,3000,920
E07000066,Basildon,E02004428,Basildon005,195000,1400,700
E07000066,Basildon,E02004429,Basildon006,265000,3250,790
E07000066,Basildon,E02004430,Basildon007,240000,2300,910
E07000066,Basildon,E02004431,Basildon008,179995,1100,840
E07000066,Basildon,E02004432,Basildon009,281000,4050,880
E07000066,Basildon,E02004433,Basildon010,170000,900,720
E07000066,Basildon,E02004434,Basildon011,153000,560,680
E07000066,Basildon,E02004435,Basildon012,187500,1250,640
E07000066,Basildon,E02004436,Basildon013,158000,660,580
E07000066,Basildon,E02004437,Basildon014,209998,1700,640
E07000066,Basildon,E02004438,Basildon015,173500,970,610
E07000066,Basildon,E02004439,Basildon016,160000,700,610
E07000066,Basildon,E02004440,Basildon017,190000,1300,680
E07000066,Basildon,E02004441,Basildon018,182500,1150,620
E07000066,Basildon,E02004442,Basildon019,157000,640,580
E07000066,Basildon,E02004443,Basildon020,144000,380,780
E07000066,Basildon,E02004444,Basildon021,235000,2200,980
E07000066,Basildon,E02004445,Basildon022,167250,845,640
