Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000025,South Gloucestershire,E02003090,SouthGloucestershire001,235000,2200,880
E06000025,South Gloucestershire,E02003091,SouthGloucestershire002,187750,1255,800
E06000025,South Gloucestershire,E02003092,SouthGloucestershire003,230000,2100,900
E06000025,South Gloucestershire,E02003093,SouthGloucestershire004,265000,3250,930
E06000025,South Gloucestershire,E02003094,SouthGloucestershire005,189000,1280,840
E06000025,South Gloucestershire,E02003095,SouthGloucestershire006,210000,1700,840
E06000025,South Gloucestershire,E02003096,SouthGloucestershire007,177500,1050,700
E06000025,South Gloucestershire,E02003097,SouthGloucestershire008,222950,1959,800
E06000025,South Gloucestershire,E02003098,SouthGloucestershire009,192000,1340,960
E06000025,South Gloucestershire,E02003099,SouthGloucestershire010,177000,1040,640
E06000025,South Gloucestershire,E02003100,SouthGloucestershire011,179000,1080,640
E06000025,South Gloucestershire,E02003101,SouthGloucestershire012,182500,1150,1030
E06000025,South Gloucestershire,E02003102,SouthGloucestershire013,245000,2400,840
E06000025,South Gloucestershire,E02003103,SouthGloucestershire014,180000,1100,780
E06000025,South Gloucestershire,E02003104,SouthGloucestershire015,199995,1500,800
E06000025,South Gloucestershire,E02003105,SouthGloucestershire016,232000,2140,780
E06000025,South Gloucestershire,E02003106,SouthGloucestershire017,220000,1900,950
E06000025,South Gloucestershire,E02003107,SouthGloucestershire018,185000,1200,640
E06000025,South Gloucestershire,E02003108,SouthGloucestershire019,181000,1120,760
E06000025,South Gloucestershire,E02003109,SouthGloucestershire020,265000,3250,910
E06000025,South Gloucestershire,E02003110,SouthGloucestershire021,239995,2300,1020
E06000025,South Gloucestershire,E02003111,SouthGloucestershire022,180000,1100,800
E06000025,South Gloucestershire,E02003112,SouthGloucestershire023,182500,1150,660
E06000025,South Gloucestershire,E02003113,SouthGloucestershire024,280000,4000,830
E06000025,South Gloucestershire,E02003114,SouthGloucestershire025,178725,1075,680
E06000025,South Gloucestershire,E02003115,SouthGloucestershire026,160250,705,640
E06000025,South Gloucestershire,E02003116,SouthGloucestershire027,155475,610,580
E06000025,South Gloucestershire,E02003117,SouthGloucestershire028,165000,800,620
E06000025,South Gloucestershire,E02003118,SouthGloucestershire029,171750,935,790
E06000025,South Gloucestershire,E02003119,SouthGloucestershire030,182500,1150,710
E06000025,South Gloucestershire,E02003120,SouthGloucestershire031,197000,1440,770
E06000025,South Gloucestershire,E02003121,SouthGloucestershire032,200000,1500,770
