Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000175,Newark and Sherwood,E02005893,NewarkandSherwood001,82750,0,600
E07000175,Newark and Sherwood,E02005894,NewarkandSherwood002,110000,0,660
E07000175,Newark and Sherwood,E02005895,NewarkandSherwood003,163750,775,770
E07000175,Newark and Sherwood,E02005896,NewarkandSherwood004,170000,900,740
E07000175,Newark and Sherwood,E02005897,NewarkandSherwood005,127000,40,740
E07000175,Newark and Sherwood,E02005898,NewarkandSherwood006,88000,0,630
E07000175,Newark and Sherwood,E02005899,NewarkandSherwood007,101000,0,620
E07000175,Newark and Sherwood,E02005900,NewarkandSherwood008,180000,1100,830
E07000175,Newark and Sherwood,E02005901,NewarkandSherwood009,115000,0,710
E07000175,Newark and Sherwood,E02005902,NewarkandSherwood010,114000,0,560
E07000175,Newark and Sherwood,E02005903,NewarkandSherwood011,117000,0,600
E07000175,Newark and Sherwood,E02005904,NewarkandSherwood012,141000,320,850
E07000175,Newark and Sherwood,E02005905,NewarkandSherwood013,195000,1400,930
