Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000173,Gedling,E02005865,Gedling001,174250,985,810
E07000173,Gedling,E02005866,Gedling002,130000,100,750
E07000173,Gedling,E02005868,Gedling004,127500,50,680
E07000173,Gedling,E02005869,Gedling005,118000,0,610
E07000173,Gedling,E02005870,Gedling006,101000,0,650
E07000173,Gedling,E02005871,Gedling007,131000,120,740
E07000173,Gedling,E02005872,Gedling008,197500,1450,860
E07000173,Gedling,E02005873,Gedling009,130000,100,870
E07000173,Gedling,E02005874,Gedling010,140000,300,810
E07000173,Gedling,E02005875,Gedling011,115000,0,650
E07000173,Gedling,E02005876,Gedling012,110000,0,690
E07000173,Gedling,E02005877,Gedling013,105000,0,660
E07000173,Gedling,E02005878,Gedling014,105000,0,620
E07000173,Gedling,E02005879,Gedling015,86000,0,670
E07000173,Gedling,E02006835,Gedling016,106000,0,730
