Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E09000012,Hackney,E02000345,Hackney001,320000,6000,770
E09000012,Hackney,E02000346,Hackney002,318250,5913,740
E09000012,Hackney,E02000347,Hackney003,382000,9100,770
E09000012,Hackney,E02000348,Hackney004,375500,8775,720
E09000012,Hackney,E02000350,Hackney006,395000,9750,930
E09000012,Hackney,E02000351,Hackney007,430000,11500,1020
E09000012,Hackney,E02000352,Hackney008,386000,9300,900
E09000012,Hackney,E02000353,Hackney009,467500,13375,1150
E09000012,Hackney,E02000354,Hackney010,340000,7000,720
E09000012,Hackney,E02000355,Hackney011,400000,10000,940
E09000012,Hackney,E02000356,Hackney012,425000,11250,1140
E09000012,Hackney,E02000357,Hackney013,257500,2875,570
E09000012,Hackney,E02000358,Hackney014,425200,11260,850
E09000012,Hackney,E02000359,Hackney015,400000,10000,870
E09000012,Hackney,E02000360,Hackney016,350000,7500,690
E09000012,Hackney,E02000361,Hackney017,397475,9874,880
E09000012,Hackney,E02000362,Hackney018,328000,6400,720
E09000012,Hackney,E02000363,Hackney019,327000,6350,620
E09000012,Hackney,E02000364,Hackney020,460000,13000,940
E09000012,Hackney,E02000365,Hackney021,475000,13750,930
E09000012,Hackney,E02000366,Hackney022,392500,9625,780
E09000012,Hackney,E02000367,Hackney023,460000,13000,960
E09000012,Hackney,E02000368,Hackney024,400000,10000,700
E09000012,Hackney,E02000369,Hackney025,385000,9250,770
E09000012,Hackney,E02000370,Hackney026,526500,16325,800
E09000012,Hackney,E02000371,Hackney027,550000,17500,900
E09000012,Hackney,E02006918,Hackney028,311000,5550,660
E09000012,Hackney,E02006921,Hackney029,356248,7812,650
