Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000043,Brighton and Hove,E02003491,BrightonandHove001,311000,5550,880
E06000043,Brighton and Hove,E02003492,BrightonandHove002,225000,2000,670
E06000043,Brighton and Hove,E02003493,BrightonandHove003,250000,2500,900
E06000043,Brighton and Hove,E02003494,BrightonandHove004,299950,4998,1070
E06000043,Brighton and Hove,E02003495,BrightonandHove005,252500,2625,770
E06000043,Brighton and Hove,E02003496,BrightonandHove006,215000,1800,700
E06000043,Brighton and Hove,E02003497,BrightonandHove007,390000,9500,1070
E06000043,Brighton and Hove,E02003498,BrightonandHove008,230000,2100,650
E06000043,Brighton and Hove,E02003499,BrightonandHove009,245500,2410,660
E06000043,Brighton and Hove,E02003500,BrightonandHove010,275000,3750,1130
E06000043,Brighton and Hove,E02003501,BrightonandHove011,243500,2370,1050
E06000043,Brighton and Hove,E02003502,BrightonandHove012,225000,2000,750
E06000043,Brighton and Hove,E02003503,BrightonandHove013,290500,4525,790
E06000043,Brighton and Hove,E02003504,BrightonandHove014,233000,2160,960
E06000043,Brighton and Hove,E02003505,BrightonandHove015,200000,1500,870
E06000043,Brighton and Hove,E02003506,BrightonandHove016,290000,4500,930
E06000043,Brighton and Hove,E02003507,BrightonandHove017,276775,3839,750
E06000043,Brighton and Hove,E02003508,BrightonandHove018,236780,2236,960
E06000043,Brighton and Hove,E02003509,BrightonandHove019,225000,2000,830
E06000043,Brighton and Hove,E02003510,BrightonandHove020,230000,2100,930
E06000043,Brighton and Hove,E02003511,BrightonandHove021,220000,1900,910
E06000043,Brighton and Hove,E02003512,BrightonandHove022,255000,2750,880
E06000043,Brighton and Hove,E02003513,BrightonandHove023,255000,2750,860
E06000043,Brighton and Hove,E02003514,BrightonandHove024,215000,1800,1030
E06000043,Brighton and Hove,E02003515,BrightonandHove025,240000,2300,630
E06000043,Brighton and Hove,E02003516,BrightonandHove026,220000,1900,890
E06000043,Brighton and Hove,E02003517,BrightonandHove027,240000,2300,870
E06000043,Brighton and Hove,E02003518,BrightonandHove028,240000,2300,850
E06000043,Brighton and Hove,E02003519,BrightonandHove029,223000,1960,1030
E06000043,Brighton and Hove,E02003520,BrightonandHove030,210000,1700,760
E06000043,Brighton and Hove,E02003521,BrightonandHove031,225000,2000,770
E06000043,Brighton and Hove,E02003522,BrightonandHove032,265000,3250,810
E06000043,Brighton and Hove,E02003523,BrightonandHove033,250000,2500,860
