Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000044,South Hams,E02004189,SouthHams001,146250,425,820
E07000044,South Hams,E02004190,SouthHams002,215000,1800,800
E07000044,South Hams,E02004191,SouthHams003,199950,1499,710
E07000044,South Hams,E02004192,SouthHams004,235000,2200,740
E07000044,South Hams,E02004193,SouthHams005,164500,790,760
E07000044,South Hams,E02004194,SouthHams006,215000,1800,780
E07000044,South Hams,E02004195,SouthHams007,200000,1500,650
E07000044,South Hams,E02004196,SouthHams008,227000,2040,770
E07000044,South Hams,E02004197,SouthHams009,227500,2050,780
E07000044,South Hams,E02004198,SouthHams010,155000,600,640
E07000044,South Hams,E02004199,SouthHams011,245000,2400,630
E07000044,South Hams,E02004200,SouthHams012,295000,4750,640
