Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000111,Sevenoaks,E02005087,Sevenoaks001,265000,3250,910
E07000111,Sevenoaks,E02005088,Sevenoaks002,205000,1600,680
E07000111,Sevenoaks,E02005089,Sevenoaks003,275000,3750,890
E07000111,Sevenoaks,E02005090,Sevenoaks004,360000,8000,910
E07000111,Sevenoaks,E02005091,Sevenoaks005,185000,1200,920
E07000111,Sevenoaks,E02005093,Sevenoaks007,285000,4250,820
E07000111,Sevenoaks,E02005094,Sevenoaks008,280000,4000,1030
E07000111,Sevenoaks,E02005095,Sevenoaks009,375000,8750,1050
E07000111,Sevenoaks,E02005096,Sevenoaks010,271000,3550,960
E07000111,Sevenoaks,E02005097,Sevenoaks011,444000,12200,1270
E07000111,Sevenoaks,E02005098,Sevenoaks012,345000,7250,1120
E07000111,Sevenoaks,E02005099,Sevenoaks013,347475,7374,1040
E07000111,Sevenoaks,E02005100,Sevenoaks014,237500,2250,880
E07000111,Sevenoaks,E02005101,Sevenoaks015,378500,8925,1030
E07000111,Sevenoaks,E02006832,Sevenoaks016,227000,2040,1020
