Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E09000014,Haringey,E02000397,Haringey001,310000,5500,800
E09000014,Haringey,E02000398,Haringey002,222000,1940,580
E09000014,Haringey,E02000400,Haringey004,345000,7250,940
E09000014,Haringey,E02000401,Haringey005,310000,5500,680
E09000014,Haringey,E02000402,Haringey006,205000,1600,650
E09000014,Haringey,E02000403,Haringey007,371000,8550,890
E09000014,Haringey,E02000404,Haringey008,299995,5000,810
E09000014,Haringey,E02000405,Haringey009,530000,16500,1410
E09000014,Haringey,E02000406,Haringey010,400000,10000,800
E09000014,Haringey,E02000407,Haringey011,275000,3750,650
E09000014,Haringey,E02000408,Haringey012,295000,4750,640
E09000014,Haringey,E02000409,Haringey013,233750,2175,680
E09000014,Haringey,E02000410,Haringey014,425000,11250,1280
E09000014,Haringey,E02000411,Haringey015,274995,3750,660
E09000014,Haringey,E02000412,Haringey016,370000,8500,800
E09000014,Haringey,E02000413,Haringey017,481750,14088,1240
E09000014,Haringey,E02000414,Haringey018,330000,6500,810
E09000014,Haringey,E02000415,Haringey019,359998,8000,810
E09000014,Haringey,E02000416,Haringey020,375000,8750,890
E09000014,Haringey,E02000417,Haringey021,449950,12498,1330
E09000014,Haringey,E02000418,Haringey022,530000,16500,1290
E09000014,Haringey,E02000419,Haringey023,420000,11000,930
E09000014,Haringey,E02000420,Haringey024,325000,6250,670
E09000014,Haringey,E02000421,Haringey025,292500,4625,650
E09000014,Haringey,E02000422,Haringey026,309995,5500,780
E09000014,Haringey,E02000423,Haringey027,349950,7498,950
E09000014,Haringey,E02000424,Haringey028,445000,12250,1150
E09000014,Haringey,E02000425,Haringey029,428000,11400,790
E09000014,Haringey,E02000426,Haringey030,552000,17600,1270
E09000014,Haringey,E02000427,Haringey031,404975,10249,970
E09000014,Haringey,E02000428,Haringey032,330250,6513,710
E09000014,Haringey,E02000429,Haringey033,471200,13560,1350
E09000014,Haringey,E02000430,Haringey034,440000,12000,1270
E09000014,Haringey,E02000431,Haringey035,495000,14750,1470
E09000014,Haringey,E02000432,Haringey036,400000,10000,1150
E09000014,Haringey,E02006794,Haringey037,128000,60,570
