Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000078,Cheltenham,E02004600,Cheltenham001,157500,650,740
E07000078,Cheltenham,E02004601,Cheltenham002,212000,1740,870
E07000078,Cheltenham,E02004602,Cheltenham003,145000,400,620
E07000078,Cheltenham,E02004603,Cheltenham004,146125,423,690
E07000078,Cheltenham,E02004604,Cheltenham005,125250,5,610
E07000078,Cheltenham,E02004605,Cheltenham006,150000,500,580
E07000078,Cheltenham,E02004606,Cheltenham007,161500,730,680
E07000078,Cheltenham,E02004607,Cheltenham008,175000,1000,860
E07000078,Cheltenham,E02004608,Cheltenham009,167500,850,860
E07000078,Cheltenham,E02004609,Cheltenham010,173000,960,850
E07000078,Cheltenham,E02004610,Cheltenham011,177000,1040,860
E07000078,Cheltenham,E02004611,Cheltenham012,207500,1650,910
E07000078,Cheltenham,E02004612,Cheltenham013,195000,1400,760
E07000078,Cheltenham,E02004613,Cheltenham014,275000,3750,960
E07000078,Cheltenham,E02004614,Cheltenham015,296000,4800,1040
