Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000035,Derbyshire Dales,E02004068,DerbyshireDales001,182000,1140,820
E07000035,Derbyshire Dales,E02004069,DerbyshireDales002,235000,2200,820
E07000035,Derbyshire Dales,E02004070,DerbyshireDales003,213000,1760,710
E07000035,Derbyshire Dales,E02004071,DerbyshireDales004,145000,400,730
E07000035,Derbyshire Dales,E02004072,DerbyshireDales005,162000,740,800
E07000035,Derbyshire Dales,E02004073,DerbyshireDales006,139000,280,710
E07000035,Derbyshire Dales,E02004074,DerbyshireDales007,148500,470,720
E07000035,Derbyshire Dales,E02004075,DerbyshireDales008,207500,1650,830
E07000035,Derbyshire Dales,E02004076,DerbyshireDales009,165000,800,690
E07000035,Derbyshire Dales,E02004077,DerbyshireDales010,179500,1090,850
