Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000055,Bedford,E02003616,Bedford001,205500,1610,970
E06000055,Bedford,E02003617,Bedford002,215000,1800,940
E06000055,Bedford,E02003618,Bedford003,195000,1400,810
E06000055,Bedford,E02003619,Bedford004,215995,1820,810
E06000055,Bedford,E02003620,Bedford005,210000,1700,820
E06000055,Bedford,E02003621,Bedford006,230000,2100,850
E06000055,Bedford,E02003622,Bedford007,160000,700,660
E06000055,Bedford,E02003623,Bedford008,215000,1800,1010
E06000055,Bedford,E02003624,Bedford009,135750,215,830
E06000055,Bedford,E02003625,Bedford010,104500,0,640
E06000055,Bedford,E02003626,Bedford011,192500,1350,900
E06000055,Bedford,E02003627,Bedford012,149998,500,720
E06000055,Bedford,E02003628,Bedford013,128000,60,640
E06000055,Bedford,E02003629,Bedford014,145000,400,640
E06000055,Bedford,E02003630,Bedford015,143000,360,660
E06000055,Bedford,E02003631,Bedford016,165000,800,760
E06000055,Bedford,E02003632,Bedford017,165000,800,730
E06000055,Bedford,E02003633,Bedford018,174995,1000,720
E06000055,Bedford,E02003634,Bedford019,200000,1500,790
E06000055,Bedford,E02003635,Bedford020,237000,2240,860
