Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000144,Broadland,E02005520,Broadland001,175000,1000,740
E07000144,Broadland,E02005521,Broadland002,173250,965,770
E07000144,Broadland,E02005522,Broadland003,173000,960,820
E07000144,Broadland,E02005523,Broadland004,188000,1260,760
E07000144,Broadland,E02005524,Broadland005,174000,980,730
E07000144,Broadland,E02005525,Broadland006,170500,910,850
E07000144,Broadland,E02005526,Broadland007,175000,1000,810
E07000144,Broadland,E02005527,Broadland008,213500,1770,850
E07000144,Broadland,E02005528,Broadland009,168000,860,780
E07000144,Broadland,E02005529,Broadland010,180000,1100,650
E07000144,Broadland,E02005530,Broadland011,175000,1000,740
E07000144,Broadland,E02005531,Broadland012,166000,820,770
E07000144,Broadland,E02005532,Broadland013,179000,1080,680
E07000144,Broadland,E02005533,Broadland014,180000,1100,770
E07000144,Broadland,E02005534,Broadland015,170000,900,710
E07000144,Broadland,E02005535,Broadland016,181750,1135,980
E07000144,Broadland,E02005536,Broadland017,183000,1160,820
E07000144,Broadland,E02005537,Broadland018,175000,1000,750
