Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000153,Kettering,E02005639,Kettering001,220000,1900,820
E07000153,Kettering,E02005640,Kettering002,135500,210,710
E07000153,Kettering,E02005641,Kettering003,120250,0,680
E07000153,Kettering,E02005642,Kettering004,144500,390,810
E07000153,Kettering,E02005643,Kettering005,115000,0,560
E07000153,Kettering,E02005644,Kettering006,94000,0,600
E07000153,Kettering,E02005645,Kettering007,115995,0,670
E07000153,Kettering,E02005646,Kettering008,154000,580,710
E07000153,Kettering,E02005647,Kettering009,132000,140,630
E07000153,Kettering,E02005648,Kettering010,175000,1000,830
E07000153,Kettering,E02005649,Kettering011,162500,750,690
