Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000035,Medway,E02003314,Medway001,167500,850,680
E06000035,Medway,E02003315,Medway002,220000,1900,910
E06000035,Medway,E02003316,Medway003,206500,1630,840
E06000035,Medway,E02003317,Medway004,210000,1700,800
E06000035,Medway,E02003318,Medway005,240000,2300,940
E06000035,Medway,E02003319,Medway006,150000,500,750
E06000035,Medway,E02003320,Medway007,165000,800,880
E06000035,Medway,E02003321,Medway008,180000,1100,680
E06000035,Medway,E02003322,Medway009,145000,400,640
E06000035,Medway,E02003323,Medway010,158000,660,720
E06000035,Medway,E02003324,Medway011,170000,900,750
E06000035,Medway,E02003325,Medway012,115000,0,650
E06000035,Medway,E02003326,Medway013,160000,700,770
E06000035,Medway,E02003327,Medway014,160000,700,790
E06000035,Medway,E02003328,Medway015,125000,0,670
E06000035,Medway,E02003329,Medway016,150000,500,790
E06000035,Medway,E02003330,Medway017,169995,900,780
E06000035,Medway,E02003331,Medway018,180000,1100,690
E06000035,Medway,E02003332,Medway019,217500,1850,880
E06000035,Medway,E02003333,Medway020,118000,0,600
E06000035,Medway,E02003334,Medway021,140000,300,780
E06000035,Medway,E02003335,Medway022,130500,110,680
E06000035,Medway,E02003336,Medway023,213000,1760,810
E06000035,Medway,E02003337,Medway024,170000,900,790
E06000035,Medway,E02003338,Medway025,173500,970,750
E06000035,Medway,E02003339,Medway026,190000,1300,830
E06000035,Medway,E02003340,Medway027,169000,880,660
E06000035,Medway,E02003341,Medway028,215000,1800,860
E06000035,Medway,E02003342,Medway029,198000,1460,850
E06000035,Medway,E02003343,Medway030,270000,3500,940
E06000035,Medway,E02003344,Medway031,171000,920,770
E06000035,Medway,E02003345,Medway032,195000,1400,1050
E06000035,Medway,E02003346,Medway033,191000,1320,750
E06000035,Medway,E02003347,Medway034,175000,1000,920
E06000035,Medway,E02003348,Medway035,249998,2500,1000
E06000035,Medway,E02003349,Medway036,180000,1100,840
E06000035,Medway,E02003350,Medway037,190000,1300,810
E06000035,Medway,E02003351,Medway038,176000,1020,830
