Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000205,Suffolk Coastal,E02006287,SuffolkCoastal001,260000,3000,760
E07000205,Suffolk Coastal,E02006288,SuffolkCoastal002,196000,1420,820
E07000205,Suffolk Coastal,E02006289,SuffolkCoastal003,172995,960,720
E07000205,Suffolk Coastal,E02006290,SuffolkCoastal004,144800,396,660
E07000205,Suffolk Coastal,E02006291,SuffolkCoastal005,195000,1400,770
E07000205,Suffolk Coastal,E02006292,SuffolkCoastal006,270000,3500,930
E07000205,Suffolk Coastal,E02006293,SuffolkCoastal007,185000,1200,840
E07000205,Suffolk Coastal,E02006294,SuffolkCoastal008,208750,1675,760
E07000205,Suffolk Coastal,E02006295,SuffolkCoastal009,205000,1600,800
E07000205,Suffolk Coastal,E02006296,SuffolkCoastal010,205000,1600,950
E07000205,Suffolk Coastal,E02006297,SuffolkCoastal011,250000,2500,1070
E07000205,Suffolk Coastal,E02006298,SuffolkCoastal012,173750,975,770
E07000205,Suffolk Coastal,E02006299,SuffolkCoastal013,210000,1700,760
E07000205,Suffolk Coastal,E02006300,SuffolkCoastal014,137000,240,620
E07000205,Suffolk Coastal,E02006301,SuffolkCoastal015,170000,900,680
