Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000008,Cambridge,E02003719,Cambridge001,248500,2470,760
E07000008,Cambridge,E02003720,Cambridge002,305000,5250,850
E07000008,Cambridge,E02003721,Cambridge003,285000,4250,870
E07000008,Cambridge,E02003722,Cambridge004,351000,7550,1100
E07000008,Cambridge,E02003723,Cambridge005,348000,7400,1090
E07000008,Cambridge,E02003724,Cambridge006,250000,2500,860
E07000008,Cambridge,E02003725,Cambridge007,440000,12000,1100
E07000008,Cambridge,E02003726,Cambridge008,358000,7900,1110
E07000008,Cambridge,E02003727,Cambridge009,350000,7500,1080
E07000008,Cambridge,E02003728,Cambridge010,297500,4875,880
E07000008,Cambridge,E02003729,Cambridge011,310000,5500,920
E07000008,Cambridge,E02003730,Cambridge012,414975,10749,1010
E07000008,Cambridge,E02003731,Cambridge013,470000,13500,1130
