Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000061,Eastbourne,E02004356,Eastbourne001,172000,940,760
E07000061,Eastbourne,E02004357,Eastbourne002,169950,899,690
E07000061,Eastbourne,E02004358,Eastbourne003,185000,1200,620
E07000061,Eastbourne,E02004359,Eastbourne004,191000,1320,700
E07000061,Eastbourne,E02004361,Eastbourne006,225000,2000,820
E07000061,Eastbourne,E02004362,Eastbourne007,179950,1099,770
E07000061,Eastbourne,E02004363,Eastbourne008,125000,0,740
E07000061,Eastbourne,E02004364,Eastbourne009,158000,660,740
E07000061,Eastbourne,E02004365,Eastbourne010,113950,0,650
E07000061,Eastbourne,E02004366,Eastbourne011,137000,240,680
E07000061,Eastbourne,E02004367,Eastbourne012,197000,1440,760
E07000061,Eastbourne,E02006857,Eastbourne013,168500,870,680
E07000061,Eastbourne,E02006858,Eastbourne014,180000,1100,780
