Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E08000017,Doncaster,E02001539,Doncaster001,62500,0,560
E08000017,Doncaster,E02001540,Doncaster002,68000,0,600
E08000017,Doncaster,E02001541,Doncaster003,84000,0,550
E08000017,Doncaster,E02001542,Doncaster004,75000,0,480
E08000017,Doncaster,E02001543,Doncaster005,67000,0,570
E08000017,Doncaster,E02001544,Doncaster006,89000,0,580
E08000017,Doncaster,E02001545,Doncaster007,124000,0,680
E08000017,Doncaster,E02001546,Doncaster008,105000,0,620
E08000017,Doncaster,E02001547,Doncaster009,78000,0,620
E08000017,Doncaster,E02001548,Doncaster010,67000,0,530
E08000017,Doncaster,E02001549,Doncaster011,124000,0,670
E08000017,Doncaster,E02001550,Doncaster012,87500,0,610
E08000017,Doncaster,E02001551,Doncaster013,71000,0,640
E08000017,Doncaster,E02001552,Doncaster014,96000,0,620
E08000017,Doncaster,E02001553,Doncaster015,88000,0,620
E08000017,Doncaster,E02001554,Doncaster016,110500,0,680
E08000017,Doncaster,E02001555,Doncaster017,111000,0,650
E08000017,Doncaster,E02001556,Doncaster018,91500,0,630
E08000017,Doncaster,E02001557,Doncaster019,89123,0,650
E08000017,Doncaster,E02001558,Doncaster020,125000,0,660
E08000017,Doncaster,E02001559,Doncaster021,138000,260,780
E08000017,Doncaster,E02001560,Doncaster022,55000,0,520
E08000017,Doncaster,E02001561,Doncaster023,63000,0,500
E08000017,Doncaster,E02001562,Doncaster024,95000,0,620
E08000017,Doncaster,E02001563,Doncaster025,136995,240,720
E08000017,Doncaster,E02001564,Doncaster026,140000,300,870
E08000017,Doncaster,E02001565,Doncaster027,147500,450,840
E08000017,Doncaster,E02001566,Doncaster028,122475,0,640
E08000017,Doncaster,E02001567,Doncaster029,90000,0,580
E08000017,Doncaster,E02001568,Doncaster030,92950,0,550
E08000017,Doncaster,E02001569,Doncaster031,50750,0,550
E08000017,Doncaster,E02001570,Doncaster032,75000,0,480
E08000017,Doncaster,E02001571,Doncaster033,99500,0,700
E08000017,Doncaster,E02001572,Doncaster034,70000,0,570
E08000017,Doncaster,E02001573,Doncaster035,80000,0,620
E08000017,Doncaster,E02001574,Doncaster036,105000,0,770
E08000017,Doncaster,E02001575,Doncaster037,66500,0,530
E08000017,Doncaster,E02001576,Doncaster038,131500,130,800
E08000017,Doncaster,E02001577,Doncaster039,161000,720,730
