Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000064,Rother,E02004392,Rother001,260000,3000,870
E07000064,Rother,E02004393,Rother002,225000,2000,720
E07000064,Rother,E02004394,Rother003,276000,3800,890
E07000064,Rother,E02004395,Rother004,193750,1375,670
E07000064,Rother,E02004396,Rother005,260000,3000,760
E07000064,Rother,E02004397,Rother006,221000,1920,780
E07000064,Rother,E02004398,Rother007,161000,720,580
E07000064,Rother,E02004399,Rother008,155000,600,630
E07000064,Rother,E02004400,Rother009,280000,4000,750
E07000064,Rother,E02004401,Rother010,188100,1262,670
E07000064,Rother,E02004402,Rother011,116748,0,550
