Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000109,Gravesham,E02005055,Gravesham001,165000,800,690
E07000109,Gravesham,E02005056,Gravesham002,127000,40,610
E07000109,Gravesham,E02005057,Gravesham003,160000,700,720
E07000109,Gravesham,E02005058,Gravesham004,193500,1370,740
E07000109,Gravesham,E02005059,Gravesham005,230000,2100,900
E07000109,Gravesham,E02005060,Gravesham006,215000,1800,720
E07000109,Gravesham,E02005061,Gravesham007,221050,1921,710
E07000109,Gravesham,E02005062,Gravesham008,229995,2100,860
E07000109,Gravesham,E02005063,Gravesham009,240000,2300,860
E07000109,Gravesham,E02005064,Gravesham010,265000,3250,850
E07000109,Gravesham,E02005065,Gravesham011,201000,1520,660
E07000109,Gravesham,E02005066,Gravesham012,324000,6200,980
E07000109,Gravesham,E02005067,Gravesham013,268000,3400,1000
