Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000190,Taunton Deane,E02006099,TauntonDeane001,175000,1000,850
E07000190,Taunton Deane,E02006100,TauntonDeane002,172000,940,830
E07000190,Taunton Deane,E02006101,TauntonDeane003,215000,1800,720
E07000190,Taunton Deane,E02006102,TauntonDeane004,134950,199,560
E07000190,Taunton Deane,E02006103,TauntonDeane005,212500,1750,750
E07000190,Taunton Deane,E02006104,TauntonDeane006,177000,1040,760
E07000190,Taunton Deane,E02006105,TauntonDeane007,142000,340,710
E07000190,Taunton Deane,E02006106,TauntonDeane008,148498,470,750
E07000190,Taunton Deane,E02006107,TauntonDeane009,138750,275,590
E07000190,Taunton Deane,E02006108,TauntonDeane010,127000,40,670
E07000190,Taunton Deane,E02006109,TauntonDeane011,195000,1400,950
E07000190,Taunton Deane,E02006110,TauntonDeane012,145000,400,590
E07000190,Taunton Deane,E02006111,TauntonDeane013,170000,900,710
E07000190,Taunton Deane,E02006112,TauntonDeane014,206775,1636,840
