Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000123,Preston,E02005253,Preston001,171000,920,940
E07000123,Preston,E02005254,Preston002,186995,1240,1170
E07000123,Preston,E02005255,Preston003,155000,600,740
E07000123,Preston,E02005256,Preston004,130000,100,910
E07000123,Preston,E02005257,Preston005,58000,0,520
E07000123,Preston,E02005258,Preston006,159000,680,770
E07000123,Preston,E02005259,Preston007,97500,0,630
E07000123,Preston,E02005260,Preston008,122500,0,740
E07000123,Preston,E02005261,Preston009,68000,0,580
E07000123,Preston,E02005262,Preston010,125000,0,930
E07000123,Preston,E02005263,Preston011,65500,0,580
E07000123,Preston,E02005264,Preston012,80000,0,590
E07000123,Preston,E02005265,Preston013,92500,0,620
E07000123,Preston,E02005266,Preston014,56000,0,480
E07000123,Preston,E02005267,Preston015,75000,0,510
E07000123,Preston,E02005268,Preston016,67250,0,560
E07000123,Preston,E02005269,Preston017,72000,0,500
