Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E08000009,Trafford,E02001259,Trafford001,110000,0,600
E08000009,Trafford,E02001260,Trafford002,147500,450,740
E08000009,Trafford,E02001261,Trafford003,130000,100,770
E08000009,Trafford,E02001262,Trafford004,210000,1700,770
E08000009,Trafford,E02001263,Trafford005,189997,1300,860
E08000009,Trafford,E02001264,Trafford006,162500,750,720
E08000009,Trafford,E02001265,Trafford007,159500,690,750
E08000009,Trafford,E02001266,Trafford008,112500,0,640
E08000009,Trafford,E02001267,Trafford009,150000,500,730
E08000009,Trafford,E02001268,Trafford010,200000,1500,810
E08000009,Trafford,E02001269,Trafford011,137375,248,710
E08000009,Trafford,E02001270,Trafford012,144883,398,880
E08000009,Trafford,E02001271,Trafford013,162000,740,720
E08000009,Trafford,E02001272,Trafford014,210000,1700,960
E08000009,Trafford,E02001273,Trafford015,148975,480,890
E08000009,Trafford,E02001274,Trafford016,245000,2400,920
E08000009,Trafford,E02001275,Trafford017,90000,0,600
E08000009,Trafford,E02001276,Trafford018,173000,960,740
E08000009,Trafford,E02001277,Trafford019,142000,340,680
E08000009,Trafford,E02001278,Trafford020,223500,1970,900
E08000009,Trafford,E02001279,Trafford021,255000,2750,1000
E08000009,Trafford,E02001280,Trafford022,152080,542,660
E08000009,Trafford,E02001281,Trafford023,253000,2650,910
E08000009,Trafford,E02001282,Trafford024,200000,1500,850
E08000009,Trafford,E02001283,Trafford025,185000,1200,870
E08000009,Trafford,E02001284,Trafford026,291000,4550,1180
E08000009,Trafford,E02001285,Trafford027,280000,4000,960
E08000009,Trafford,E02001286,Trafford028,363500,8175,910
