Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000154,Northampton,E02005650,Northampton001,140000,300,720
E07000154,Northampton,E02005651,Northampton002,152500,550,710
E07000154,Northampton,E02005652,Northampton003,157000,640,650
E07000154,Northampton,E02005653,Northampton004,122500,0,610
E07000154,Northampton,E02005654,Northampton005,115000,0,640
E07000154,Northampton,E02005655,Northampton006,156000,620,680
E07000154,Northampton,E02005656,Northampton007,116000,0,590
E07000154,Northampton,E02005657,Northampton008,146000,420,700
E07000154,Northampton,E02005658,Northampton009,132500,150,600
E07000154,Northampton,E02005659,Northampton010,159000,680,630
E07000154,Northampton,E02005660,Northampton011,128000,60,600
E07000154,Northampton,E02005661,Northampton012,130000,100,660
E07000154,Northampton,E02005662,Northampton013,146000,420,690
E07000154,Northampton,E02005663,Northampton014,163000,760,860
E07000154,Northampton,E02005664,Northampton015,140000,300,700
E07000154,Northampton,E02005665,Northampton016,152500,550,790
E07000154,Northampton,E02005666,Northampton017,125000,0,510
E07000154,Northampton,E02005667,Northampton018,128000,60,610
E07000154,Northampton,E02005668,Northampton019,177500,1050,690
E07000154,Northampton,E02005669,Northampton020,220000,1900,990
E07000154,Northampton,E02005670,Northampton021,99995,0,500
E07000154,Northampton,E02005671,Northampton022,142500,350,770
E07000154,Northampton,E02005672,Northampton023,115000,0,640
E07000154,Northampton,E02005673,Northampton024,127000,40,600
E07000154,Northampton,E02005674,Northampton025,122500,0,670
E07000154,Northampton,E02005675,Northampton026,125000,0,660
E07000154,Northampton,E02005676,Northampton027,155000,600,650
E07000154,Northampton,E02005677,Northampton028,124995,0,730
E07000154,Northampton,E02005678,Northampton029,187500,1250,840
E07000154,Northampton,E02005679,Northampton030,170000,900,900
E07000154,Northampton,E02005680,Northampton031,200000,1500,1020
