Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E08000021,Newcastle upon Tyne,E02001708,NewcastleuponTyne001,145000,400,710
E08000021,Newcastle upon Tyne,E02001709,NewcastleuponTyne002,198995,1480,930
E08000021,Newcastle upon Tyne,E02001710,NewcastleuponTyne003,82000,0,570
E08000021,Newcastle upon Tyne,E02001711,NewcastleuponTyne004,75000,0,590
E08000021,Newcastle upon Tyne,E02001712,NewcastleuponTyne005,160000,700,920
E08000021,Newcastle upon Tyne,E02001713,NewcastleuponTyne006,165000,800,950
E08000021,Newcastle upon Tyne,E02001714,NewcastleuponTyne007,128500,70,950
E08000021,Newcastle upon Tyne,E02001715,NewcastleuponTyne008,99950,0,610
E08000021,Newcastle upon Tyne,E02001718,NewcastleuponTyne011,79000,0,530
E08000021,Newcastle upon Tyne,E02001719,NewcastleuponTyne012,120000,0,800
E08000021,Newcastle upon Tyne,E02001720,NewcastleuponTyne013,175000,1000,830
E08000021,Newcastle upon Tyne,E02001721,NewcastleuponTyne014,95000,0,560
E08000021,Newcastle upon Tyne,E02001722,NewcastleuponTyne015,80000,0,530
E08000021,Newcastle upon Tyne,E02001723,NewcastleuponTyne016,78000,0,570
E08000021,Newcastle upon Tyne,E02001724,NewcastleuponTyne017,152500,550,740
E08000021,Newcastle upon Tyne,E02001725,NewcastleuponTyne018,109000,0,660
E08000021,Newcastle upon Tyne,E02001726,NewcastleuponTyne019,95000,0,560
E08000021,Newcastle upon Tyne,E02001727,NewcastleuponTyne020,109995,0,570
E08000021,Newcastle upon Tyne,E02001728,NewcastleuponTyne021,75500,0,570
E08000021,Newcastle upon Tyne,E02001729,NewcastleuponTyne022,105000,0,550
E08000021,Newcastle upon Tyne,E02001730,NewcastleuponTyne023,115500,0,650
E08000021,Newcastle upon Tyne,E02001731,NewcastleuponTyne024,114975,0,520
E08000021,Newcastle upon Tyne,E02001732,NewcastleuponTyne025,91000,0,490
E08000021,Newcastle upon Tyne,E02001733,NewcastleuponTyne026,70000,0,510
E08000021,Newcastle upon Tyne,E02001734,NewcastleuponTyne027,83000,0,510
E08000021,Newcastle upon Tyne,E02001735,NewcastleuponTyne028,65875,0,430
E08000021,Newcastle upon Tyne,E02001736,NewcastleuponTyne029,66500,0,450
E08000021,Newcastle upon Tyne,E02001737,NewcastleuponTyne030,80500,0,400
E08000021,Newcastle upon Tyne,E02006893,NewcastleuponTyne031,120000,0,640
