Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000036,Erewash,E02004078,Erewash001,73250,0,510
E07000036,Erewash,E02004080,Erewash003,75000,0,610
E07000036,Erewash,E02004081,Erewash004,160000,700,800
E07000036,Erewash,E02004082,Erewash005,130000,100,790
E07000036,Erewash,E02004083,Erewash006,92000,0,680
E07000036,Erewash,E02004084,Erewash007,91750,0,530
E07000036,Erewash,E02004085,Erewash008,119000,0,680
E07000036,Erewash,E02004086,Erewash009,135500,210,750
E07000036,Erewash,E02004087,Erewash010,110500,0,660
E07000036,Erewash,E02004088,Erewash011,135000,200,840
E07000036,Erewash,E02004089,Erewash012,83000,0,580
E07000036,Erewash,E02004090,Erewash013,121748,0,680
E07000036,Erewash,E02004091,Erewash014,126500,30,730
E07000036,Erewash,E02004092,Erewash015,120000,0,660
E07000036,Erewash,E02006828,Erewash016,111750,0,800
