Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000239,Wyre Forest,E02006767,WyreForest001,160000,700,710
E07000239,Wyre Forest,E02006768,WyreForest002,138975,280,630
E07000239,Wyre Forest,E02006769,WyreForest003,126000,20,680
E07000239,Wyre Forest,E02006770,WyreForest004,100000,0,520
E07000239,Wyre Forest,E02006771,WyreForest005,156000,620,620
E07000239,Wyre Forest,E02006772,WyreForest006,127500,50,610
E07000239,Wyre Forest,E02006773,WyreForest007,114500,0,580
E07000239,Wyre Forest,E02006774,WyreForest008,115000,0,650
E07000239,Wyre Forest,E02006775,WyreForest009,130000,100,480
E07000239,Wyre Forest,E02006776,WyreForest010,114500,0,760
E07000239,Wyre Forest,E02006777,WyreForest011,160000,700,710
E07000239,Wyre Forest,E02006778,WyreForest012,135000,200,600
E07000239,Wyre Forest,E02006779,WyreForest013,123000,0,630
E07000239,Wyre Forest,E02006780,WyreForest014,132500,150,570
