Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000130,Charnwood,E02005345,Charnwood001,145000,400,810
E07000130,Charnwood,E02005346,Charnwood002,100000,0,590
E07000130,Charnwood,E02005347,Charnwood003,115000,0,570
E07000130,Charnwood,E02005348,Charnwood004,126000,20,700
E07000130,Charnwood,E02005349,Charnwood005,130000,100,710
E07000130,Charnwood,E02005350,Charnwood006,112500,0,720
E07000130,Charnwood,E02005351,Charnwood007,130000,100,740
E07000130,Charnwood,E02005352,Charnwood008,230000,2100,980
E07000130,Charnwood,E02005353,Charnwood009,135000,200,720
E07000130,Charnwood,E02005354,Charnwood010,185000,1200,930
E07000130,Charnwood,E02005355,Charnwood011,160000,700,840
E07000130,Charnwood,E02005356,Charnwood012,179000,1080,870
E07000130,Charnwood,E02005357,Charnwood013,130000,100,700
E07000130,Charnwood,E02005358,Charnwood014,162500,750,750
E07000130,Charnwood,E02005359,Charnwood015,175000,1000,780
E07000130,Charnwood,E02005360,Charnwood016,255000,2750,980
E07000130,Charnwood,E02005361,Charnwood017,135000,200,740
E07000130,Charnwood,E02005362,Charnwood018,150000,500,660
E07000130,Charnwood,E02005363,Charnwood019,170000,900,780
E07000130,Charnwood,E02005364,Charnwood020,148000,460,780
E07000130,Charnwood,E02005365,Charnwood021,125500,10,600
E07000130,Charnwood,E02005366,Charnwood022,155000,600,700
