Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E08000029,Solihull,E02002081,Solihull001,148000,460,650
E08000029,Solihull,E02002082,Solihull002,97500,0,510
E08000029,Solihull,E02002083,Solihull003,175000,1000,870
E08000029,Solihull,E02002084,Solihull004,111000,0,530
E08000029,Solihull,E02002085,Solihull005,107000,0,540
E08000029,Solihull,E02002086,Solihull006,108250,0,470
E08000029,Solihull,E02002087,Solihull007,98000,0,470
E08000029,Solihull,E02002088,Solihull008,86000,0,500
E08000029,Solihull,E02002089,Solihull009,135500,210,670
E08000029,Solihull,E02002090,Solihull010,172500,950,820
E08000029,Solihull,E02002091,Solihull011,178000,1060,610
E08000029,Solihull,E02002092,Solihull012,160000,700,660
E08000029,Solihull,E02002093,Solihull013,160000,700,700
E08000029,Solihull,E02002094,Solihull014,190000,1300,960
E08000029,Solihull,E02002095,Solihull015,171500,930,780
E08000029,Solihull,E02002096,Solihull016,187000,1240,830
E08000029,Solihull,E02002097,Solihull017,230000,2100,780
E08000029,Solihull,E02002098,Solihull018,206000,1620,790
E08000029,Solihull,E02002099,Solihull019,237000,2240,930
E08000029,Solihull,E02002101,Solihull021,175000,1000,660
E08000029,Solihull,E02002102,Solihull022,181000,1120,840
E08000029,Solihull,E02002103,Solihull023,240000,2300,740
E08000029,Solihull,E02002104,Solihull024,257500,2875,1140
E08000029,Solihull,E02002105,Solihull025,251500,2575,970
E08000029,Solihull,E02002106,Solihull026,285000,4250,880
E08000029,Solihull,E02002107,Solihull027,267000,3350,970
E08000029,Solihull,E02002108,Solihull028,310000,5500,1000
E08000029,Solihull,E02002109,Solihull029,177500,1050,1040
E08000029,Solihull,E02006808,Solihull030,195000,1400,760
