Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E09000016,Havering,E02000464,Havering001,270000,3500,660
E09000016,Havering,E02000465,Havering002,270000,3500,720
E09000016,Havering,E02000466,Havering003,254500,2725,740
E09000016,Havering,E02000467,Havering004,220000,1900,630
E09000016,Havering,E02000468,Havering005,266250,3313,810
E09000016,Havering,E02000469,Havering006,260000,3000,700
E09000016,Havering,E02000470,Havering007,245000,2400,870
E09000016,Havering,E02000471,Havering008,340000,7000,970
E09000016,Havering,E02000472,Havering009,270000,3500,860
E09000016,Havering,E02000473,Havering010,249950,2499,960
E09000016,Havering,E02000474,Havering011,215000,1800,790
E09000016,Havering,E02000475,Havering012,244000,2380,930
E09000016,Havering,E02000476,Havering013,197000,1440,730
E09000016,Havering,E02000477,Havering014,300000,5000,1010
E09000016,Havering,E02000478,Havering015,509000,15450,1090
E09000016,Havering,E02000479,Havering016,210000,1700,860
E09000016,Havering,E02000480,Havering017,185000,1200,810
E09000016,Havering,E02000481,Havering018,316500,5825,970
E09000016,Havering,E02000482,Havering019,411000,10550,1140
E09000016,Havering,E02000483,Havering020,225000,2000,780
E09000016,Havering,E02000484,Havering021,290000,4500,980
E09000016,Havering,E02000485,Havering022,262000,3100,940
E09000016,Havering,E02000486,Havering023,275000,3750,910
E09000016,Havering,E02000487,Havering024,480000,14000,1120
E09000016,Havering,E02000488,Havering025,305750,5288,950
E09000016,Havering,E02000489,Havering026,285000,4250,810
E09000016,Havering,E02000490,Havering027,265000,3250,810
E09000016,Havering,E02000491,Havering028,248000,2460,700
E09000016,Havering,E02000492,Havering029,275500,3775,820
E09000016,Havering,E02000493,Havering030,190000,1300,770
