Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000107,Dartford,E02005028,Dartford001,208500,1670,620
E07000107,Dartford,E02005029,Dartford002,210000,1700,1020
E07000107,Dartford,E02005030,Dartford003,188995,1280,880
E07000107,Dartford,E02005031,Dartford004,190000,1300,740
E07000107,Dartford,E02005032,Dartford005,191000,1320,870
E07000107,Dartford,E02005033,Dartford006,175000,1000,750
E07000107,Dartford,E02005034,Dartford007,275000,3750,1040
E07000107,Dartford,E02005035,Dartford008,205000,1600,930
E07000107,Dartford,E02005036,Dartford009,232250,2145,760
E07000107,Dartford,E02005037,Dartford010,337500,6875,910
E07000107,Dartford,E02005038,Dartford011,279995,4000,860
E07000107,Dartford,E02005039,Dartford012,245000,2400,790
E07000107,Dartford,E02005040,Dartford013,320000,6000,910
