Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000050,Cheshire West and Chester,E02003841,CheshireWestandChester001,133500,170,730
E06000050,Cheshire West and Chester,E02003874,CheshireWestandChester002,165000,800,750
E06000050,Cheshire West and Chester,E02003875,CheshireWestandChester003,190000,1300,840
E06000050,Cheshire West and Chester,E02003842,CheshireWestandChester004,219000,1880,970
E06000050,Cheshire West and Chester,E02003843,CheshireWestandChester005,115000,0,650
E06000050,Cheshire West and Chester,E02003844,CheshireWestandChester006,152500,550,730
E06000050,Cheshire West and Chester,E02003845,CheshireWestandChester007,77500,0,530
E06000050,Cheshire West and Chester,E02003846,CheshireWestandChester008,89500,0,590
E06000050,Cheshire West and Chester,E02003847,CheshireWestandChester009,145000,400,920
E06000050,Cheshire West and Chester,E02003848,CheshireWestandChester010,105000,0,610
E06000050,Cheshire West and Chester,E02003849,CheshireWestandChester011,89000,0,540
E06000050,Cheshire West and Chester,E02003876,CheshireWestandChester012,113000,0,680
E06000050,Cheshire West and Chester,E02003850,CheshireWestandChester013,126000,20,730
E06000050,Cheshire West and Chester,E02003851,CheshireWestandChester014,147500,450,850
E06000050,Cheshire West and Chester,E02003877,CheshireWestandChester015,157000,640,840
E06000050,Cheshire West and Chester,E02003852,CheshireWestandChester016,142500,350,840
E06000050,Cheshire West and Chester,E02003878,CheshireWestandChester017,163000,760,760
E06000050,Cheshire West and Chester,E02003879,CheshireWestandChester018,113450,0,660
E06000050,Cheshire West and Chester,E02003880,CheshireWestandChester019,125000,0,660
E06000050,Cheshire West and Chester,E02003881,CheshireWestandChester020,102250,0,700
E06000050,Cheshire West and Chester,E02003882,CheshireWestandChester021,102000,0,670
E06000050,Cheshire West and Chester,E02003794,CheshireWestandChester022,133000,160,850
E06000050,Cheshire West and Chester,E02003883,CheshireWestandChester023,139950,299,1120
E06000050,Cheshire West and Chester,E02003884,CheshireWestandChester024,204000,1580,890
E06000050,Cheshire West and Chester,E02003795,CheshireWestandChester025,178000,1060,910
E06000050,Cheshire West and Chester,E02003885,CheshireWestandChester026,149000,480,870
E06000050,Cheshire West and Chester,E02003796,CheshireWestandChester027,142000,340,700
E06000050,Cheshire West and Chester,E02003797,CheshireWestandChester028,184250,1185,890
E06000050,Cheshire West and Chester,E02003798,CheshireWestandChester029,111250,0,610
E06000050,Cheshire West and Chester,E02003800,CheshireWestandChester030,218750,1875,880
E06000050,Cheshire West and Chester,E02003799,CheshireWestandChester031,96875,0,560
E06000050,Cheshire West and Chester,E02003801,CheshireWestandChester032,180000,1100,850
E06000050,Cheshire West and Chester,E02003802,CheshireWestandChester033,130000,100,630
E06000050,Cheshire West and Chester,E02003803,CheshireWestandChester034,145000,400,670
E06000050,Cheshire West and Chester,E02003886,CheshireWestandChester035,103000,0,670
E06000050,Cheshire West and Chester,E02003804,CheshireWestandChester036,157500,650,760
E06000050,Cheshire West and Chester,E02003887,CheshireWestandChester037,117000,0,810
E06000050,Cheshire West and Chester,E02003888,CheshireWestandChester038,88000,0,610
E06000050,Cheshire West and Chester,E02003805,CheshireWestandChester039,203500,1570,880
E06000050,Cheshire West and Chester,E02003889,CheshireWestandChester040,118000,0,630
E06000050,Cheshire West and Chester,E02003806,CheshireWestandChester041,191000,1320,1090
E06000050,Cheshire West and Chester,E02003890,CheshireWestandChester042,107000,0,700
E06000050,Cheshire West and Chester,E02003807,CheshireWestandChester043,181500,1130,810
E06000050,Cheshire West and Chester,E02003808,CheshireWestandChester044,129725,95,700
E06000050,Cheshire West and Chester,E02003891,CheshireWestandChester045,243250,2365,820
E06000050,Cheshire West and Chester,E02003809,CheshireWestandChester046,204998,1600,860
E06000050,Cheshire West and Chester,E02003810,CheshireWestandChester047,199950,1499,780
