Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000024,North Somerset,E02003065,NorthSomerset001,205000,1600,780
E06000024,North Somerset,E02003066,NorthSomerset002,280000,4000,940
E06000024,North Somerset,E02003067,NorthSomerset003,223000,1960,840
E06000024,North Somerset,E02003068,NorthSomerset004,235000,2200,830
E06000024,North Somerset,E02003069,NorthSomerset005,191950,1339,860
E06000024,North Somerset,E02003070,NorthSomerset006,280000,4000,940
E06000024,North Somerset,E02003071,NorthSomerset007,180000,1100,670
E06000024,North Somerset,E02003072,NorthSomerset008,213750,1775,720
E06000024,North Somerset,E02003073,NorthSomerset009,248500,2470,940
E06000024,North Somerset,E02003074,NorthSomerset010,180000,1100,760
E06000024,North Somerset,E02003075,NorthSomerset011,306625,5331,970
E06000024,North Somerset,E02003076,NorthSomerset012,210000,1700,840
E06000024,North Somerset,E02003077,NorthSomerset013,269950,3498,840
E06000024,North Somerset,E02003078,NorthSomerset014,199000,1480,770
E06000024,North Somerset,E02003079,NorthSomerset015,157000,640,770
E06000024,North Somerset,E02003080,NorthSomerset016,152750,555,560
E06000024,North Somerset,E02003081,NorthSomerset017,167500,850,660
E06000024,North Somerset,E02003082,NorthSomerset018,107750,0,580
E06000024,North Somerset,E02003084,NorthSomerset020,102500,0,520
E06000024,North Somerset,E02003085,NorthSomerset021,112500,0,540
E06000024,North Somerset,E02003086,NorthSomerset022,125000,0,560
E06000024,North Somerset,E02003087,NorthSomerset023,185000,1200,680
E06000024,North Somerset,E02003088,NorthSomerset024,270000,3500,800
E06000024,North Somerset,E02003089,NorthSomerset025,140000,300,610
E06000024,North Somerset,E02006845,NorthSomerset026,155000,600,690
E06000024,North Somerset,E02006846,NorthSomerset027,155000,600,760
