Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000195,Newcastle-under-Lyme,E02006158,Newcastle-under-Lyme001,112500,0,670
E07000195,Newcastle-under-Lyme,E02006159,Newcastle-under-Lyme002,79500,0,530
E07000195,Newcastle-under-Lyme,E02006160,Newcastle-under-Lyme003,92500,0,540
E07000195,Newcastle-under-Lyme,E02006161,Newcastle-under-Lyme004,105000,0,700
E07000195,Newcastle-under-Lyme,E02006162,Newcastle-under-Lyme005,100000,0,620
E07000195,Newcastle-under-Lyme,E02006163,Newcastle-under-Lyme006,92000,0,570
E07000195,Newcastle-under-Lyme,E02006164,Newcastle-under-Lyme007,60000,0,520
E07000195,Newcastle-under-Lyme,E02006165,Newcastle-under-Lyme008,95000,0,630
E07000195,Newcastle-under-Lyme,E02006166,Newcastle-under-Lyme009,103000,0,720
E07000195,Newcastle-under-Lyme,E02006167,Newcastle-under-Lyme010,100000,0,510
E07000195,Newcastle-under-Lyme,E02006168,Newcastle-under-Lyme011,77500,0,520
E07000195,Newcastle-under-Lyme,E02006169,Newcastle-under-Lyme012,86000,0,610
E07000195,Newcastle-under-Lyme,E02006170,Newcastle-under-Lyme013,120000,0,690
E07000195,Newcastle-under-Lyme,E02006171,Newcastle-under-Lyme014,124000,0,600
E07000195,Newcastle-under-Lyme,E02006172,Newcastle-under-Lyme015,155000,600,820
E07000195,Newcastle-under-Lyme,E02006173,Newcastle-under-Lyme016,210000,1700,820
