Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000126,South Ribble,E02005287,SouthRibble001,160000,700,1040
E07000126,South Ribble,E02005288,SouthRibble002,129000,80,710
E07000126,South Ribble,E02005289,SouthRibble003,155000,600,860
E07000126,South Ribble,E02005290,SouthRibble004,120000,0,850
E07000126,South Ribble,E02005291,SouthRibble005,120000,0,760
E07000126,South Ribble,E02005292,SouthRibble006,110000,0,600
E07000126,South Ribble,E02005293,SouthRibble007,94000,0,610
E07000126,South Ribble,E02005294,SouthRibble008,100000,0,710
E07000126,South Ribble,E02005295,SouthRibble009,111250,0,730
E07000126,South Ribble,E02005296,SouthRibble010,160000,700,810
E07000126,South Ribble,E02005297,SouthRibble011,154500,590,740
E07000126,South Ribble,E02005298,SouthRibble012,127500,50,780
E07000126,South Ribble,E02005299,SouthRibble013,100000,0,710
E07000126,South Ribble,E02005300,SouthRibble014,125000,0,840
E07000126,South Ribble,E02005301,SouthRibble015,107500,0,670
E07000126,South Ribble,E02005302,SouthRibble016,120000,0,900
E07000126,South Ribble,E02005303,SouthRibble017,85000,0,610
