Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E08000028,Sandwell,E02002043,Sandwell001,94000,0,570
E08000028,Sandwell,E02002044,Sandwell002,115000,0,560
E08000028,Sandwell,E02002045,Sandwell003,100000,0,520
E08000028,Sandwell,E02002046,Sandwell004,85500,0,500
E08000028,Sandwell,E02002047,Sandwell005,87450,0,500
E08000028,Sandwell,E02002048,Sandwell006,140000,300,720
E08000028,Sandwell,E02002049,Sandwell007,87750,0,580
E08000028,Sandwell,E02002051,Sandwell009,85500,0,490
E08000028,Sandwell,E02002052,Sandwell010,105000,0,530
E08000028,Sandwell,E02002053,Sandwell011,127000,40,630
E08000028,Sandwell,E02002054,Sandwell012,121000,0,640
E08000028,Sandwell,E02002055,Sandwell013,106000,0,600
E08000028,Sandwell,E02002056,Sandwell014,80000,0,470
E08000028,Sandwell,E02002057,Sandwell015,87000,0,520
E08000028,Sandwell,E02002058,Sandwell016,93000,0,610
E08000028,Sandwell,E02002059,Sandwell017,99000,0,500
E08000028,Sandwell,E02002060,Sandwell018,100000,0,480
E08000028,Sandwell,E02002061,Sandwell019,88000,0,490
E08000028,Sandwell,E02002062,Sandwell020,127475,50,450
E08000028,Sandwell,E02002063,Sandwell021,100025,0,570
E08000028,Sandwell,E02002064,Sandwell022,103975,0,630
E08000028,Sandwell,E02002065,Sandwell023,90000,0,550
E08000028,Sandwell,E02002066,Sandwell024,85000,0,520
E08000028,Sandwell,E02002067,Sandwell025,108950,0,590
E08000028,Sandwell,E02002068,Sandwell026,92000,0,490
E08000028,Sandwell,E02002069,Sandwell027,83000,0,490
E08000028,Sandwell,E02002070,Sandwell028,92250,0,480
E08000028,Sandwell,E02002071,Sandwell029,100000,0,570
E08000028,Sandwell,E02002072,Sandwell030,98500,0,590
E08000028,Sandwell,E02002073,Sandwell031,110000,0,530
E08000028,Sandwell,E02002074,Sandwell032,115000,0,600
E08000028,Sandwell,E02002075,Sandwell033,98000,0,550
E08000028,Sandwell,E02002076,Sandwell034,122500,0,730
E08000028,Sandwell,E02002077,Sandwell035,88250,0,550
E08000028,Sandwell,E02002078,Sandwell036,150000,500,700
E08000028,Sandwell,E02002079,Sandwell037,107500,0,570
E08000028,Sandwell,E02002080,Sandwell038,95500,0,560
E08000028,Sandwell,E02006810,Sandwell039,103000,0,620
