Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000072,Epping Forest,E02004527,EppingForest001,249975,2500,810
E07000072,Epping Forest,E02004528,EppingForest002,365000,8250,840
E07000072,Epping Forest,E02004529,EppingForest003,410000,10500,890
E07000072,Epping Forest,E02004530,EppingForest004,230000,2100,800
E07000072,Epping Forest,E02004531,EppingForest005,370000,8500,850
E07000072,Epping Forest,E02004532,EppingForest006,300000,5000,860
E07000072,Epping Forest,E02004533,EppingForest007,250000,2500,640
E07000072,Epping Forest,E02004534,EppingForest008,236000,2220,760
E07000072,Epping Forest,E02004535,EppingForest009,202000,1540,690
E07000072,Epping Forest,E02004536,EppingForest010,415000,10750,890
E07000072,Epping Forest,E02004537,EppingForest011,240000,2300,650
E07000072,Epping Forest,E02004538,EppingForest012,345000,7250,1040
E07000072,Epping Forest,E02004539,EppingForest013,296195,4810,770
E07000072,Epping Forest,E02004540,EppingForest014,370000,8500,1010
E07000072,Epping Forest,E02004541,EppingForest015,345000,7250,940
E07000072,Epping Forest,E02004542,EppingForest016,375000,8750,1030
E07000072,Epping Forest,E02004543,EppingForest017,285000,4250,810
