Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000215,Tandridge,E02006429,Tandridge002,250000,2500,1040
E07000215,Tandridge,E02006430,Tandridge003,300000,5000,970
E07000215,Tandridge,E02006431,Tandridge004,250000,2500,1020
E07000215,Tandridge,E02006432,Tandridge005,305000,5250,1040
E07000215,Tandridge,E02006433,Tandridge006,370000,8500,1080
E07000215,Tandridge,E02006434,Tandridge007,365000,8250,960
E07000215,Tandridge,E02006435,Tandridge008,344250,7213,1030
E07000215,Tandridge,E02006436,Tandridge009,282000,4100,930
E07000215,Tandridge,E02006437,Tandridge010,370000,8500,1010
E07000215,Tandridge,E02006438,Tandridge011,333000,6650,930
E07000215,Tandridge,E02006790,Tandridge012,300000,5000,950
