Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000003,Redcar and Cleveland,E02002515,RedcarandCleveland001,62000,0,490
E06000003,Redcar and Cleveland,E02002516,RedcarandCleveland002,98995,0,550
E06000003,Redcar and Cleveland,E02002517,RedcarandCleveland003,75000,0,510
E06000003,Redcar and Cleveland,E02002518,RedcarandCleveland004,120000,0,680
E06000003,Redcar and Cleveland,E02002519,RedcarandCleveland005,115000,0,460
E06000003,Redcar and Cleveland,E02002520,RedcarandCleveland006,112750,0,640
E06000003,Redcar and Cleveland,E02002521,RedcarandCleveland007,118000,0,610
E06000003,Redcar and Cleveland,E02002523,RedcarandCleveland009,48000,0,390
E06000003,Redcar and Cleveland,E02002524,RedcarandCleveland010,52000,0,550
E06000003,Redcar and Cleveland,E02002525,RedcarandCleveland011,70500,0,490
E06000003,Redcar and Cleveland,E02002526,RedcarandCleveland012,92000,0,570
E06000003,Redcar and Cleveland,E02002527,RedcarandCleveland013,43000,0,480
E06000003,Redcar and Cleveland,E02002529,RedcarandCleveland015,76500,0,580
E06000003,Redcar and Cleveland,E02002530,RedcarandCleveland016,61000,0,530
E06000003,Redcar and Cleveland,E02002532,RedcarandCleveland018,90000,0,510
E06000003,Redcar and Cleveland,E02002533,RedcarandCleveland019,140000,300,730
E06000003,Redcar and Cleveland,E02002534,RedcarandCleveland020,140000,300,750
E06000003,Redcar and Cleveland,E02006812,RedcarandCleveland021,108000,0,560
E06000003,Redcar and Cleveland,E02006910,RedcarandCleveland022,70250,0,550
