Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E08000011,Knowsley,E02001327,Knowsley001,60000,0,610
E08000011,Knowsley,E02001328,Knowsley002,95000,0,690
E08000011,Knowsley,E02001329,Knowsley003,59500,0,530
E08000011,Knowsley,E02001330,Knowsley004,67250,0,610
E08000011,Knowsley,E02001331,Knowsley005,75500,0,570
E08000011,Knowsley,E02001332,Knowsley006,83000,0,480
E08000011,Knowsley,E02001333,Knowsley007,69498,0,540
E08000011,Knowsley,E02001334,Knowsley008,63000,0,490
E08000011,Knowsley,E02001335,Knowsley009,90000,0,760
E08000011,Knowsley,E02001336,Knowsley010,68500,0,490
E08000011,Knowsley,E02001337,Knowsley011,79000,0,650
E08000011,Knowsley,E02001338,Knowsley012,73000,0,600
E08000011,Knowsley,E02001339,Knowsley013,82000,0,600
E08000011,Knowsley,E02001340,Knowsley014,120000,0,720
E08000011,Knowsley,E02001341,Knowsley015,60000,0,510
E08000011,Knowsley,E02001342,Knowsley016,140000,300,690
E08000011,Knowsley,E02001343,Knowsley017,113500,0,850
E08000011,Knowsley,E02001344,Knowsley018,130000,100,600
E08000011,Knowsley,E02001345,Knowsley019,123000,0,730
E08000011,Knowsley,E02001346,Knowsley020,94822,0,590
