Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000169,Selby,E02005809,Selby001,169000,880,850
E07000169,Selby,E02005810,Selby002,179500,1090,930
E07000169,Selby,E02005811,Selby003,148000,460,790
E07000169,Selby,E02005812,Selby004,127000,40,800
E07000169,Selby,E02005813,Selby005,101000,0,590
E07000169,Selby,E02005814,Selby006,128500,70,670
E07000169,Selby,E02005815,Selby007,148000,460,900
E07000169,Selby,E02005816,Selby008,132500,150,760
E07000169,Selby,E02005817,Selby009,141500,330,860
E07000169,Selby,E02005818,Selby010,138000,260,750
