Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000213,Spelthorne,E02006403,Spelthorne001,206000,1620,810
E07000213,Spelthorne,E02006404,Spelthorne002,229999,2100,840
E07000213,Spelthorne,E02006405,Spelthorne003,275000,3750,990
E07000213,Spelthorne,E02006406,Spelthorne004,242000,2340,1040
E07000213,Spelthorne,E02006407,Spelthorne005,269950,3498,900
E07000213,Spelthorne,E02006408,Spelthorne006,254950,2748,880
E07000213,Spelthorne,E02006409,Spelthorne007,315000,5750,870
E07000213,Spelthorne,E02006410,Spelthorne008,240000,2300,890
E07000213,Spelthorne,E02006411,Spelthorne009,280000,4000,1010
E07000213,Spelthorne,E02006412,Spelthorne010,340000,7000,1020
E07000213,Spelthorne,E02006413,Spelthorne011,318000,5900,890
E07000213,Spelthorne,E02006414,Spelthorne012,315000,5750,990
E07000213,Spelthorne,E02006415,Spelthorne013,299950,4998,1020
