Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E09000029,Sutton,E02000840,Sutton001,268699,3435,720
E09000029,Sutton,E02000841,Sutton002,255000,2750,790
E09000029,Sutton,E02000842,Sutton003,340000,7000,960
E09000029,Sutton,E02000843,Sutton004,219000,1880,900
E09000029,Sutton,E02000844,Sutton005,265000,3250,850
E09000029,Sutton,E02000845,Sutton006,329000,6450,1010
E09000029,Sutton,E02000846,Sutton007,305000,5250,1010
E09000029,Sutton,E02000847,Sutton008,250000,2500,970
E09000029,Sutton,E02000848,Sutton009,317000,5850,1020
E09000029,Sutton,E02000849,Sutton010,265000,3250,960
E09000029,Sutton,E02000850,Sutton011,290000,4500,1030
E09000029,Sutton,E02000851,Sutton012,222500,1950,780
E09000029,Sutton,E02000852,Sutton013,240000,2300,1000
E09000029,Sutton,E02000853,Sutton014,305000,5250,980
E09000029,Sutton,E02000854,Sutton015,290000,4500,1120
E09000029,Sutton,E02000855,Sutton016,355000,7750,1200
E09000029,Sutton,E02000856,Sutton017,248000,2460,940
E09000029,Sutton,E02000857,Sutton018,240000,2300,940
E09000029,Sutton,E02000858,Sutton019,241000,2320,740
E09000029,Sutton,E02000859,Sutton020,255000,2750,950
E09000029,Sutton,E02000860,Sutton021,220000,1900,830
E09000029,Sutton,E02000861,Sutton022,540000,17000,1340
E09000029,Sutton,E02000863,Sutton024,335000,6750,1130
E09000029,Sutton,E02006836,Sutton025,324000,6200,1190
