Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000192,Cannock Chase,E02006118,CannockChase001,141750,335,690
E07000192,Cannock Chase,E02006119,CannockChase002,110250,0,590
E07000192,Cannock Chase,E02006120,CannockChase003,104000,0,640
E07000192,Cannock Chase,E02006121,CannockChase004,127000,40,620
E07000192,Cannock Chase,E02006122,CannockChase005,111000,0,650
E07000192,Cannock Chase,E02006123,CannockChase006,121500,0,730
E07000192,Cannock Chase,E02006124,CannockChase007,97500,0,530
E07000192,Cannock Chase,E02006125,CannockChase008,112000,0,580
E07000192,Cannock Chase,E02006126,CannockChase009,120500,0,620
E07000192,Cannock Chase,E02006127,CannockChase010,128000,60,910
E07000192,Cannock Chase,E02006128,CannockChase011,125000,0,660
E07000192,Cannock Chase,E02006129,CannockChase012,104500,0,510
E07000192,Cannock Chase,E02006130,CannockChase013,120500,0,640
