Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000129,Blaby,E02005334,Blaby002,155000,600,840
E07000129,Blaby,E02005335,Blaby003,179998,1100,770
E07000129,Blaby,E02005336,Blaby004,143000,360,800
E07000129,Blaby,E02005337,Blaby005,136500,230,650
E07000129,Blaby,E02005338,Blaby006,144950,399,720
E07000129,Blaby,E02005339,Blaby007,151000,520,870
E07000129,Blaby,E02005340,Blaby008,142000,340,650
E07000129,Blaby,E02005341,Blaby009,165000,800,780
E07000129,Blaby,E02005342,Blaby010,164750,795,700
E07000129,Blaby,E02005343,Blaby011,168000,860,710
E07000129,Blaby,E02005344,Blaby012,168253,865,750
E07000129,Blaby,E02006820,Blaby013,168500,870,690
