Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000188,Sedgemoor,E02006061,Sedgemoor001,177000,1040,740
E07000188,Sedgemoor,E02006062,Sedgemoor002,185000,1200,710
E07000188,Sedgemoor,E02006063,Sedgemoor003,270000,3500,850
E07000188,Sedgemoor,E02006064,Sedgemoor004,136500,230,560
E07000188,Sedgemoor,E02006065,Sedgemoor005,136250,225,530
E07000188,Sedgemoor,E02006066,Sedgemoor006,156000,620,650
E07000188,Sedgemoor,E02006067,Sedgemoor007,178000,1060,770
E07000188,Sedgemoor,E02006068,Sedgemoor008,109475,0,520
E07000188,Sedgemoor,E02006069,Sedgemoor009,104950,0,580
E07000188,Sedgemoor,E02006070,Sedgemoor010,132995,160,620
E07000188,Sedgemoor,E02006071,Sedgemoor011,156500,630,700
E07000188,Sedgemoor,E02006072,Sedgemoor012,195000,1400,760
E07000188,Sedgemoor,E02006073,Sedgemoor013,120000,0,530
E07000188,Sedgemoor,E02006074,Sedgemoor014,153000,560,700
