Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000033,Bolsover,E02004045,Bolsover001,110000,0,690
E07000033,Bolsover,E02004046,Bolsover002,100000,0,640
E07000033,Bolsover,E02004047,Bolsover003,55000,0,540
E07000033,Bolsover,E02004048,Bolsover004,65000,0,560
E07000033,Bolsover,E02004049,Bolsover005,105000,0,630
E07000033,Bolsover,E02004050,Bolsover006,80000,0,570
E07000033,Bolsover,E02004051,Bolsover007,67000,0,580
E07000033,Bolsover,E02004052,Bolsover008,93000,0,670
E07000033,Bolsover,E02004053,Bolsover009,79000,0,630
E07000033,Bolsover,E02004054,Bolsover010,110500,0,660
