Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000149,South Norfolk,E02005597,SouthNorfolk001,166000,820,740
E07000149,South Norfolk,E02005598,SouthNorfolk002,235000,2200,1000
E07000149,South Norfolk,E02005599,SouthNorfolk003,196000,1420,840
E07000149,South Norfolk,E02005600,SouthNorfolk004,170000,900,810
E07000149,South Norfolk,E02005601,SouthNorfolk005,170000,900,720
E07000149,South Norfolk,E02005602,SouthNorfolk006,210000,1700,830
E07000149,South Norfolk,E02005603,SouthNorfolk007,183000,1160,830
E07000149,South Norfolk,E02005604,SouthNorfolk008,170000,900,800
E07000149,South Norfolk,E02005605,SouthNorfolk009,175000,1000,860
E07000149,South Norfolk,E02005606,SouthNorfolk010,144500,390,810
E07000149,South Norfolk,E02005607,SouthNorfolk011,183500,1170,780
E07000149,South Norfolk,E02005608,SouthNorfolk012,162950,759,730
E07000149,South Norfolk,E02005609,SouthNorfolk013,150000,500,680
E07000149,South Norfolk,E02005610,SouthNorfolk014,185000,1200,770
E07000149,South Norfolk,E02005611,SouthNorfolk015,142750,355,630
