Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000143,Breckland,E02005503,Breckland001,168500,870,760
E07000143,Breckland,E02005504,Breckland002,171225,925,710
E07000143,Breckland,E02005505,Breckland003,153000,560,700
E07000143,Breckland,E02005506,Breckland004,160000,700,720
E07000143,Breckland,E02005507,Breckland005,127000,40,620
E07000143,Breckland,E02005508,Breckland006,187750,1255,750
E07000143,Breckland,E02005509,Breckland007,148000,460,590
E07000143,Breckland,E02005510,Breckland008,167000,840,620
E07000143,Breckland,E02005511,Breckland009,142000,340,600
E07000143,Breckland,E02005512,Breckland010,145000,400,740
E07000143,Breckland,E02005513,Breckland011,165000,800,680
E07000143,Breckland,E02005514,Breckland012,160000,700,710
E07000143,Breckland,E02005515,Breckland013,185000,1200,850
E07000143,Breckland,E02005516,Breckland014,192000,1340,800
E07000143,Breckland,E02005517,Breckland015,120000,0,610
E07000143,Breckland,E02005518,Breckland016,140000,300,720
E07000143,Breckland,E02005519,Breckland017,124250,0,640
