Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000045,Teignbridge,E02004201,Teignbridge001,250000,2500,760
E07000045,Teignbridge,E02004202,Teignbridge002,182500,1150,790
E07000045,Teignbridge,E02004203,Teignbridge003,235000,2200,860
E07000045,Teignbridge,E02004204,Teignbridge004,175000,1000,760
E07000045,Teignbridge,E02004205,Teignbridge005,170000,900,660
E07000045,Teignbridge,E02004206,Teignbridge006,148500,470,530
E07000045,Teignbridge,E02004207,Teignbridge007,182000,1140,690
E07000045,Teignbridge,E02004208,Teignbridge008,204000,1580,710
E07000045,Teignbridge,E02004209,Teignbridge009,178950,1079,670
E07000045,Teignbridge,E02004210,Teignbridge010,116000,0,550
E07000045,Teignbridge,E02004211,Teignbridge011,220000,1900,750
E07000045,Teignbridge,E02004212,Teignbridge012,155000,600,750
E07000045,Teignbridge,E02004213,Teignbridge013,182000,1140,730
E07000045,Teignbridge,E02004214,Teignbridge014,125000,0,560
E07000045,Teignbridge,E02004215,Teignbridge015,149000,480,650
E07000045,Teignbridge,E02004216,Teignbridge016,155000,600,690
E07000045,Teignbridge,E02004217,Teignbridge017,142500,350,670
E07000045,Teignbridge,E02004218,Teignbridge018,185000,1200,690
E07000045,Teignbridge,E02004219,Teignbridge019,219000,1880,750
