Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000207,Elmbridge,E02006317,Elmbridge001,346500,7325,1020
E07000207,Elmbridge,E02006318,Elmbridge002,445000,12250,1270
E07000207,Elmbridge,E02006319,Elmbridge003,277950,3898,880
E07000207,Elmbridge,E02006320,Elmbridge004,302500,5125,900
E07000207,Elmbridge,E02006321,Elmbridge005,427500,11375,1300
E07000207,Elmbridge,E02006322,Elmbridge006,525000,16250,1240
E07000207,Elmbridge,E02006323,Elmbridge007,295773,4789,1160
E07000207,Elmbridge,E02006324,Elmbridge008,360000,8000,1110
E07000207,Elmbridge,E02006325,Elmbridge009,475000,13750,1430
E07000207,Elmbridge,E02006326,Elmbridge010,320000,6000,1120
E07000207,Elmbridge,E02006327,Elmbridge011,400000,10000,1220
E07000207,Elmbridge,E02006328,Elmbridge012,325000,6250,1130
E07000207,Elmbridge,E02006329,Elmbridge013,400000,10000,1230
E07000207,Elmbridge,E02006330,Elmbridge014,390000,9500,880
E07000207,Elmbridge,E02006331,Elmbridge015,467500,13375,1220
E07000207,Elmbridge,E02006332,Elmbridge016,415000,10750,1280
E07000207,Elmbridge,E02006333,Elmbridge017,453000,12650,1030
E07000207,Elmbridge,E02006334,Elmbridge018,635000,21750,1390
