Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000087,Fareham,E02004727,Fareham001,262000,3100,1160
E07000087,Fareham,E02004728,Fareham002,195000,1400,960
E07000087,Fareham,E02004729,Fareham003,182500,1150,820
E07000087,Fareham,E02004730,Fareham004,211000,1720,1020
E07000087,Fareham,E02004731,Fareham005,195000,1400,1040
E07000087,Fareham,E02004732,Fareham006,218750,1875,970
E07000087,Fareham,E02004733,Fareham007,217500,1850,1020
E07000087,Fareham,E02004734,Fareham008,165000,800,900
E07000087,Fareham,E02004735,Fareham009,217500,1850,970
E07000087,Fareham,E02004736,Fareham010,210000,1700,840
E07000087,Fareham,E02004737,Fareham011,150000,500,700
E07000087,Fareham,E02004738,Fareham012,212000,1740,890
E07000087,Fareham,E02004739,Fareham013,223000,1960,860
E07000087,Fareham,E02004740,Fareham014,225000,2000,960
