Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000142,West Lindsey,E02005492,WestLindsey001,125000,0,730
E07000142,West Lindsey,E02005493,WestLindsey002,119975,0,700
E07000142,West Lindsey,E02005494,WestLindsey003,103000,0,640
E07000142,West Lindsey,E02005495,WestLindsey004,46000,0,510
E07000142,West Lindsey,E02005496,WestLindsey005,122000,0,700
E07000142,West Lindsey,E02005497,WestLindsey006,87500,0,500
E07000142,West Lindsey,E02005498,WestLindsey007,125000,0,690
E07000142,West Lindsey,E02005499,WestLindsey008,153000,560,810
E07000142,West Lindsey,E02005500,WestLindsey009,152000,540,760
E07000142,West Lindsey,E02005501,WestLindsey010,180000,1100,830
E07000142,West Lindsey,E02005502,WestLindsey011,129950,99,650
