Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000187,Mendip,E02006047,Mendip001,250000,2500,840
E07000187,Mendip,E02006048,Mendip002,187950,1259,690
E07000187,Mendip,E02006049,Mendip003,174000,980,720
E07000187,Mendip,E02006050,Mendip004,149950,499,630
E07000187,Mendip,E02006051,Mendip005,235000,2200,830
E07000187,Mendip,E02006052,Mendip006,163500,770,780
E07000187,Mendip,E02006053,Mendip007,150000,500,690
E07000187,Mendip,E02006054,Mendip008,186750,1235,660
E07000187,Mendip,E02006055,Mendip009,143000,360,690
E07000187,Mendip,E02006056,Mendip010,175000,1000,710
E07000187,Mendip,E02006057,Mendip011,151000,520,650
E07000187,Mendip,E02006058,Mendip012,165000,800,690
E07000187,Mendip,E02006059,Mendip013,235500,2210,850
E07000187,Mendip,E02006060,Mendip014,140000,300,610
