Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E09000010,Enfield,E02000277,Enfield001,222000,1940,780
E09000010,Enfield,E02000278,Enfield002,225000,2000,680
E09000010,Enfield,E02000279,Enfield003,200000,1500,700
E09000010,Enfield,E02000280,Enfield004,345000,7250,890
E09000010,Enfield,E02000281,Enfield005,250000,2500,780
E09000010,Enfield,E02000282,Enfield006,198998,1480,610
E09000010,Enfield,E02000283,Enfield007,282495,4125,750
E09000010,Enfield,E02000284,Enfield008,302500,5125,960
E09000010,Enfield,E02000285,Enfield009,407500,10375,1100
E09000010,Enfield,E02000286,Enfield010,266000,3300,1030
E09000010,Enfield,E02000287,Enfield011,504000,15200,1040
E09000010,Enfield,E02000288,Enfield012,248000,2460,670
E09000010,Enfield,E02000289,Enfield013,560000,18000,1070
E09000010,Enfield,E02000290,Enfield014,208000,1660,580
E09000010,Enfield,E02000291,Enfield015,260000,3000,780
E09000010,Enfield,E02000292,Enfield016,307000,5350,880
E09000010,Enfield,E02000293,Enfield017,335000,6750,1180
E09000010,Enfield,E02000294,Enfield018,295000,4750,720
E09000010,Enfield,E02000295,Enfield019,342000,7100,960
E09000010,Enfield,E02000296,Enfield020,345000,7250,900
E09000010,Enfield,E02000297,Enfield021,310000,5500,1050
E09000010,Enfield,E02000298,Enfield022,420000,11000,1150
E09000010,Enfield,E02000299,Enfield023,242500,2350,700
E09000010,Enfield,E02000300,Enfield024,210000,1700,790
E09000010,Enfield,E02000301,Enfield025,221925,1939,630
E09000010,Enfield,E02000302,Enfield026,361000,8050,830
E09000010,Enfield,E02000303,Enfield027,225000,2000,680
E09000010,Enfield,E02000304,Enfield028,533000,16650,1190
E09000010,Enfield,E02000305,Enfield029,387500,9375,1010
E09000010,Enfield,E02000306,Enfield030,202500,1550,550
E09000010,Enfield,E02000307,Enfield031,310100,5505,820
E09000010,Enfield,E02000308,Enfield032,350000,7500,960
E09000010,Enfield,E02000309,Enfield033,230000,2100,690
E09000010,Enfield,E02000311,Enfield035,250000,2500,810
E09000010,Enfield,E02000312,Enfield036,330000,6500,1000
E09000010,Enfield,E02006793,Enfield037,210000,1700,620
