Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000198,Staffordshire Moorlands,E02006204,StaffordshireMoorlands001,100000,0,590
E07000198,Staffordshire Moorlands,E02006205,StaffordshireMoorlands002,155000,600,700
E07000198,Staffordshire Moorlands,E02006206,StaffordshireMoorlands003,92750,0,580
E07000198,Staffordshire Moorlands,E02006207,StaffordshireMoorlands004,118000,0,600
E07000198,Staffordshire Moorlands,E02006208,StaffordshireMoorlands005,85000,0,620
E07000198,Staffordshire Moorlands,E02006209,StaffordshireMoorlands006,130000,100,680
E07000198,Staffordshire Moorlands,E02006210,StaffordshireMoorlands007,150000,500,710
E07000198,Staffordshire Moorlands,E02006211,StaffordshireMoorlands008,155000,600,730
E07000198,Staffordshire Moorlands,E02006212,StaffordshireMoorlands009,132500,150,680
E07000198,Staffordshire Moorlands,E02006213,StaffordshireMoorlands010,122500,0,640
E07000198,Staffordshire Moorlands,E02006214,StaffordshireMoorlands011,110000,0,600
E07000198,Staffordshire Moorlands,E02006215,StaffordshireMoorlands012,139475,290,660
E07000198,Staffordshire Moorlands,E02006216,StaffordshireMoorlands013,124500,0,740
