Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000042,Mid Devon,E02004164,MidDevon001,193950,1379,770
E07000042,Mid Devon,E02004165,MidDevon002,174000,980,700
E07000042,Mid Devon,E02004166,MidDevon003,155000,600,730
E07000042,Mid Devon,E02004167,MidDevon004,134000,180,580
E07000042,Mid Devon,E02004168,MidDevon005,136000,220,590
E07000042,Mid Devon,E02004169,MidDevon006,186500,1230,770
E07000042,Mid Devon,E02004170,MidDevon007,142000,340,660
E07000042,Mid Devon,E02004171,MidDevon008,179950,1099,780
E07000042,Mid Devon,E02004172,MidDevon009,175000,1000,730
E07000042,Mid Devon,E02004173,MidDevon010,205000,1600,790
E07000042,Mid Devon,E02004174,MidDevon011,143000,360,640
