Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E09000022,Lambeth,E02000619,Lambeth002,392500,9625,770
E09000022,Lambeth,E02000620,Lambeth003,450000,12500,900
E09000022,Lambeth,E02000621,Lambeth004,449500,12475,960
E09000022,Lambeth,E02000622,Lambeth005,410000,10500,950
E09000022,Lambeth,E02000623,Lambeth006,370000,8500,770
E09000022,Lambeth,E02000624,Lambeth007,395000,9750,730
E09000022,Lambeth,E02000625,Lambeth008,340000,7000,790
E09000022,Lambeth,E02000626,Lambeth009,291100,4555,670
E09000022,Lambeth,E02000627,Lambeth010,401700,10085,900
E09000022,Lambeth,E02000628,Lambeth011,408000,10400,670
E09000022,Lambeth,E02000629,Lambeth012,475500,13775,1150
E09000022,Lambeth,E02000630,Lambeth013,520100,16005,1280
E09000022,Lambeth,E02000631,Lambeth014,415000,10750,1050
E09000022,Lambeth,E02000632,Lambeth015,465000,13250,1370
E09000022,Lambeth,E02000633,Lambeth016,405000,10250,850
E09000022,Lambeth,E02000634,Lambeth017,430000,11500,940
E09000022,Lambeth,E02000635,Lambeth018,435000,11750,970
E09000022,Lambeth,E02000636,Lambeth019,560000,18000,1470
E09000022,Lambeth,E02000637,Lambeth020,431500,11575,1060
E09000022,Lambeth,E02000638,Lambeth021,335000,6750,820
E09000022,Lambeth,E02000639,Lambeth022,314800,5740,740
E09000022,Lambeth,E02000640,Lambeth023,465000,13250,1230
E09000022,Lambeth,E02000641,Lambeth024,320000,6000,740
E09000022,Lambeth,E02000642,Lambeth025,369000,8450,880
E09000022,Lambeth,E02000643,Lambeth026,325000,6250,940
E09000022,Lambeth,E02000644,Lambeth027,360000,8000,1000
E09000022,Lambeth,E02000645,Lambeth028,341500,7075,940
E09000022,Lambeth,E02000646,Lambeth029,300000,5000,1050
E09000022,Lambeth,E02000647,Lambeth030,327500,6375,950
E09000022,Lambeth,E02000648,Lambeth031,310000,5500,740
E09000022,Lambeth,E02000649,Lambeth032,330000,6500,930
E09000022,Lambeth,E02000650,Lambeth033,336000,6800,860
E09000022,Lambeth,E02000651,Lambeth034,325000,6250,900
E09000022,Lambeth,E02000652,Lambeth035,405000,10250,910
E09000022,Lambeth,E02006801,Lambeth036,450000,12500,1020
