Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000030,Swindon,E02003212,Swindon001,158000,660,720
E06000030,Swindon,E02003214,Swindon003,124950,0,500
E06000030,Swindon,E02003215,Swindon004,145000,400,720
E06000030,Swindon,E02003216,Swindon005,175000,1000,630
E06000030,Swindon,E02003217,Swindon006,140000,300,590
E06000030,Swindon,E02003218,Swindon007,138725,275,540
E06000030,Swindon,E02003219,Swindon008,266500,3325,890
E06000030,Swindon,E02003220,Swindon009,165000,800,720
E06000030,Swindon,E02003221,Swindon010,135000,200,580
E06000030,Swindon,E02003222,Swindon011,150000,500,950
E06000030,Swindon,E02003223,Swindon012,125000,0,700
E06000030,Swindon,E02003224,Swindon013,159995,700,700
E06000030,Swindon,E02003225,Swindon014,133000,160,930
E06000030,Swindon,E02003226,Swindon015,122000,0,550
E06000030,Swindon,E02003227,Swindon016,125000,0,490
E06000030,Swindon,E02003228,Swindon017,173250,965,760
E06000030,Swindon,E02003229,Swindon018,159000,680,960
E06000030,Swindon,E02003230,Swindon019,136000,220,820
E06000030,Swindon,E02003231,Swindon020,136500,230,540
E06000030,Swindon,E02003232,Swindon021,140000,300,890
E06000030,Swindon,E02003233,Swindon022,145000,400,590
E06000030,Swindon,E02003234,Swindon023,158500,670,660
E06000030,Swindon,E02003235,Swindon024,170000,900,860
E06000030,Swindon,E02003236,Swindon025,215000,1800,770
E06000030,Swindon,E02006847,Swindon026,153000,560,1010
E06000030,Swindon,E02006848,Swindon027,129000,80,840
E06000030,Swindon,E02006849,Swindon028,184000,1180,1070
