Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E09000004,Bexley,E02000065,Bexley001,180000,1100,800
E09000004,Bexley,E02000066,Bexley002,190000,1300,700
E09000004,Bexley,E02000067,Bexley003,175000,1000,760
E09000004,Bexley,E02000068,Bexley004,165000,800,730
E09000004,Bexley,E02000069,Bexley005,195000,1400,810
E09000004,Bexley,E02000070,Bexley006,270000,3500,890
E09000004,Bexley,E02000071,Bexley007,265000,3250,920
E09000004,Bexley,E02000072,Bexley008,217498,1850,680
E09000004,Bexley,E02000073,Bexley009,322000,6100,990
E09000004,Bexley,E02000074,Bexley010,199950,1499,730
E09000004,Bexley,E02000075,Bexley011,318000,5900,1000
E09000004,Bexley,E02000077,Bexley013,291500,4575,900
E09000004,Bexley,E02000078,Bexley014,260000,3000,1010
E09000004,Bexley,E02000079,Bexley015,250000,2500,960
E09000004,Bexley,E02000080,Bexley016,310000,5500,890
E09000004,Bexley,E02000081,Bexley017,209995,1700,890
E09000004,Bexley,E02000082,Bexley018,310000,5500,1000
E09000004,Bexley,E02000083,Bexley019,197500,1450,810
E09000004,Bexley,E02000084,Bexley020,310000,5500,1010
E09000004,Bexley,E02000085,Bexley021,277500,3875,930
E09000004,Bexley,E02000086,Bexley022,300000,5000,1050
E09000004,Bexley,E02000087,Bexley023,313125,5656,1080
E09000004,Bexley,E02000088,Bexley024,315000,5750,1040
E09000004,Bexley,E02000089,Bexley025,350000,7500,1030
E09000004,Bexley,E02000090,Bexley026,230000,2100,860
E09000004,Bexley,E02000091,Bexley027,242500,2350,920
E09000004,Bexley,E02000092,Bexley028,230000,2100,790
E09000004,Bexley,E02006785,Bexley029,235500,2210,850
