Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E06000054,Wiltshire,E02006644,Wiltshire001,230000,2100,860
E06000054,Wiltshire,E02006645,Wiltshire002,215000,1800,840
E06000054,Wiltshire,E02006646,Wiltshire003,225000,2000,810
E06000054,Wiltshire,E02006647,Wiltshire004,273000,3650,960
E06000054,Wiltshire,E02006648,Wiltshire005,226500,2030,900
E06000054,Wiltshire,E02006649,Wiltshire006,167000,840,710
E06000054,Wiltshire,E02006650,Wiltshire007,175500,1010,870
E06000054,Wiltshire,E02006651,Wiltshire008,260000,3000,990
E06000054,Wiltshire,E02006652,Wiltshire009,184950,1199,890
E06000054,Wiltshire,E02006653,Wiltshire010,175000,1000,810
E06000054,Wiltshire,E02006654,Wiltshire011,147500,450,660
E06000054,Wiltshire,E02006634,Wiltshire012,305000,5250,850
E06000054,Wiltshire,E02006655,Wiltshire013,260000,3000,880
E06000054,Wiltshire,E02006656,Wiltshire014,154950,599,900
E06000054,Wiltshire,E02006657,Wiltshire015,138000,260,700
E06000054,Wiltshire,E02006658,Wiltshire016,165000,800,740
E06000054,Wiltshire,E02006659,Wiltshire017,223000,1960,890
E06000054,Wiltshire,E02006660,Wiltshire018,190000,1300,780
E06000054,Wiltshire,E02006635,Wiltshire019,235000,2200,790
E06000054,Wiltshire,E02006678,Wiltshire020,152000,540,640
E06000054,Wiltshire,E02006679,Wiltshire021,180000,1100,770
E06000054,Wiltshire,E02006680,Wiltshire022,120000,0,620
E06000054,Wiltshire,E02006681,Wiltshire023,245000,2400,840
E06000054,Wiltshire,E02006636,Wiltshire024,215000,1800,800
E06000054,Wiltshire,E02006637,Wiltshire025,157500,650,720
E06000054,Wiltshire,E02006638,Wiltshire026,135000,200,620
E06000054,Wiltshire,E02006682,Wiltshire027,219950,1899,840
E06000054,Wiltshire,E02006639,Wiltshire028,207500,1650,740
E06000054,Wiltshire,E02006640,Wiltshire029,287000,4350,890
E06000054,Wiltshire,E02006683,Wiltshire030,176000,1020,870
E06000054,Wiltshire,E02006684,Wiltshire031,131250,125,640
E06000054,Wiltshire,E02006685,Wiltshire032,180000,1100,750
E06000054,Wiltshire,E02006686,Wiltshire033,150000,500,670
E06000054,Wiltshire,E02006641,Wiltshire034,200000,1500,830
E06000054,Wiltshire,E02006687,Wiltshire035,145000,400,680
E06000054,Wiltshire,E02006688,Wiltshire036,136950,239,670
E06000054,Wiltshire,E02006689,Wiltshire037,216500,1830,800
E06000054,Wiltshire,E02006642,Wiltshire038,225000,2000,870
E06000054,Wiltshire,E02006690,Wiltshire039,173500,970,730
E06000054,Wiltshire,E02006691,Wiltshire040,146250,425,630
E06000054,Wiltshire,E02006643,Wiltshire041,156500,630,850
E06000054,Wiltshire,E02006692,Wiltshire042,144500,390,800
E06000054,Wiltshire,E02006693,Wiltshire043,145000,400,760
E06000054,Wiltshire,E02006694,Wiltshire044,145000,400,660
E06000054,Wiltshire,E02006661,Wiltshire045,188000,1260,1070
E06000054,Wiltshire,E02006662,Wiltshire046,185000,1200,800
E06000054,Wiltshire,E02006695,Wiltshire047,238500,2270,790
E06000054,Wiltshire,E02006663,Wiltshire048,195000,1400,750
E06000054,Wiltshire,E02006664,Wiltshire049,272000,3600,840
E06000054,Wiltshire,E02006665,Wiltshire050,193750,1375,680
E06000054,Wiltshire,E02006666,Wiltshire051,236000,2220,840
E06000054,Wiltshire,E02006667,Wiltshire052,147250,445,670
E06000054,Wiltshire,E02006668,Wiltshire053,215000,1800,820
E06000054,Wiltshire,E02006669,Wiltshire054,202500,1550,740
E06000054,Wiltshire,E02006670,Wiltshire055,160500,710,770
E06000054,Wiltshire,E02006671,Wiltshire056,175000,1000,820
E06000054,Wiltshire,E02006672,Wiltshire057,228590,2072,790
E06000054,Wiltshire,E02006673,Wiltshire058,189950,1299,760
E06000054,Wiltshire,E02006674,Wiltshire059,180000,1100,780
E06000054,Wiltshire,E02006675,Wiltshire060,265000,3250,890
E06000054,Wiltshire,E02006676,Wiltshire061,260000,3000,750
E06000054,Wiltshire,E02006677,Wiltshire062,248000,2460,810
