Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000112,Shepway,E02005102,Shepway001,217995,1860,840
E07000112,Shepway,E02005103,Shepway002,176000,1020,850
E07000112,Shepway,E02005104,Shepway003,157000,640,700
E07000112,Shepway,E02005105,Shepway004,133800,176,670
E07000112,Shepway,E02005106,Shepway005,160000,700,720
E07000112,Shepway,E02005107,Shepway006,176000,1020,810
E07000112,Shepway,E02005109,Shepway008,252250,2613,860
E07000112,Shepway,E02005110,Shepway009,220000,1900,840
E07000112,Shepway,E02005111,Shepway010,171500,930,640
E07000112,Shepway,E02005112,Shepway011,188000,1260,630
E07000112,Shepway,E02005113,Shepway012,184000,1180,700
E07000112,Shepway,E02005114,Shepway013,174000,980,660
E07000112,Shepway,E02006879,Shepway014,82500,0,510
E07000112,Shepway,E02006880,Shepway015,115000,0,640
