Local_authority_code,Local_authority_name,MSOA_code,MSOA_name,House_Price,Stamp_Duty,Income_Est
E07000146,King's Lynn and West Norfolk,E02005551,King'sLynnandWestNorfolk001,160000,700,580
E07000146,King's Lynn and West Norfolk,E02005552,King'sLynnandWestNorfolk002,200000,1500,690
E07000146,King's Lynn and West Norfolk,E02005553,King'sLynnandWestNorfolk003,168000,860,580
E07000146,King's Lynn and West Norfolk,E02005554,King'sLynnandWestNorfolk004,170000,900,650
E07000146,King's Lynn and West Norfolk,E02005555,King'sLynnandWestNorfolk005,187000,1240,930
E07000146,King's Lynn and West Norfolk,E02005556,King'sLynnandWestNorfolk006,140000,300,720
E07000146,King's Lynn and West Norfolk,E02005557,King'sLynnandWestNorfolk007,88000,0,540
E07000146,King's Lynn and West Norfolk,E02005558,King'sLynnandWestNorfolk008,159200,684,660
E07000146,King's Lynn and West Norfolk,E02005559,King'sLynnandWestNorfolk009,120000,0,660
E07000146,King's Lynn and West Norfolk,E02005560,King'sLynnandWestNorfolk010,106750,0,710
E07000146,King's Lynn and West Norfolk,E02005561,King'sLynnandWestNorfolk011,102500,0,590
E07000146,King's Lynn and West Norfolk,E02005562,King'sLynnandWestNorfolk012,162500,750,730
E07000146,King's Lynn and West Norfolk,E02005563,King'sLynnandWestNorfolk013,147500,450,680
E07000146,King's Lynn and West Norfolk,E02005564,King'sLynnandWestNorfolk014,172000,940,820
E07000146,King's Lynn and West Norfolk,E02005565,King'sLynnandWestNorfolk015,143000,360,680
E07000146,King's Lynn and West Norfolk,E02005566,King'sLynnandWestNorfolk016,132000,140,640
E07000146,King's Lynn and West Norfolk,E02005567,King'sLynnandWestNorfolk017,139498,290,620
E07000146,King's Lynn and West Norfolk,E02005568,King'sLynnandWestNorfolk018,148000,460,720
E07000146,King's Lynn and West Norfolk,E02005569,King'sLynnandWestNorfolk019,152500,550,730
